# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-06-14 17:11:32.505
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
15.390104,0.0022,0.1660,-0.1143,0.20
15.403214,0.3204,0.9528,-1.4053,1.73
15.403366,1.2394,3.4801,-12.7082,13.23
15.414231,0.9479,3.8489,-14.6145,15.14
15.424219,-0.0605,5.6681,-9.0818,10.71
15.436667,0.9116,7.6342,-7.8727,11.00
15.446859,4.5796,11.8420,-9.2995,15.74
15.455174,11.3600,22.2456,-14.0826,28.67
15.466692,14.0214,21.3294,-13.3411,28.80
15.477328,15.6764,18.8819,-6.1242,25.29
15.484744,11.9181,16.9439,-3.0526,20.94
15.495351,8.1548,15.3280,2.1600,17.50
15.508581,7.5499,12.1393,1.9891,14.43
15.513018,5.0564,11.4362,0.8889,12.54
15.521691,3.8734,10.9946,0.6279,11.67
15.534262,3.5740,9.8077,0.8901,10.48
15.543372,3.2717,8.8610,1.3299,9.54
15.551615,2.9632,8.8315,1.2732,9.40
15.564288,2.6066,8.8153,0.5871,9.21
15.572423,2.3131,8.2255,0.1353,8.55
15.585080,2.4033,7.6140,0.2275,7.99
15.593658,2.7867,7.1410,0.3371,7.67
15.609007,3.0331,6.4902,0.3402,7.17
15.614806,2.9572,5.5669,0.5869,6.33
15.623162,2.8902,4.6426,0.6723,5.51
15.631630,3.3465,4.0400,0.3871,5.26
15.644340,4.3761,3.7426,-0.5404,5.78
15.652934,5.5232,3.2390,-2.0837,6.73
15.664376,6.1279,2.0998,-3.0784,7.17
15.674019,6.4273,0.9955,-3.3782,7.33
15.684609,6.5483,-0.8135,-3.7262,7.58
15.698395,5.8595,-2.2965,-3.2057,7.06
15.711780,5.1416,-4.0993,-2.4394,7.01
15.712195,4.4178,-6.2666,-1.9316,7.91
15.725041,4.9956,-13.2936,11.3055,18.15
15.735289,5.8248,-14.3654,-9.4670,18.16
15.745000,1.9835,-8.6475,-5.2817,10.33
15.755894,1.7852,-9.0475,-4.3886,10.21
15.762935,2.9893,-12.2429,-7.3531,14.59
15.771800,3.3859,-14.0558,-7.5764,16.32
15.784075,2.5949,-16.5743,-9.6365,19.35
15.793020,1.4192,-14.9944,-9.7124,17.92
15.805290,0.5621,-14.3807,-9.1959,17.08
15.813797,-0.1454,-15.1148,-8.6864,17.43
15.822291,-1.0719,-15.2404,-7.5891,17.06
15.834944,-2.2971,-15.5205,-5.8452,16.74
15.843747,-4.9069,-17.6650,-4.2198,18.81
15.857223,-8.6354,-16.1667,-1.7302,18.41
15.864630,-11.0911,-15.7718,1.2239,19.32
15.874519,-16.7426,-22.9420,2.8020,28.54
15.881722,-18.1574,-23.4914,9.4642,31.16
15.894213,-18.8159,-24.2486,13.2097,33.41
15.902666,-15.2947,-19.6044,9.1534,26.50
15.915367,-10.5511,-14.1825,7.0922,19.05
15.925360,-6.4648,-8.5230,4.8764,11.76
15.932253,-5.3193,-5.7626,2.4069,8.20
15.944981,-4.3988,-5.6353,0.7529,7.19
15.953515,1.0631,-1.0779,-6.9113,7.08
15.962455,-2.1031,-5.0122,-4.1465,6.84
15.974805,4.4480,0.2448,-17.1761,17.74
15.984598,19.8808,3.9013,-57.7418,61.19
15.994527,2.6754,-2.1663,1.5780,3.79
16.004310,2.6456,-2.2476,1.4079,3.75
16.012744,3.5498,-1.2386,1.2134,3.95
16.021213,3.1234,0.1138,1.5407,3.48
16.034070,1.1582,0.4006,7.2017,7.31
16.043092,0.4545,0.2603,8.9308,8.95
16.057162,0.2786,1.0874,9.5001,9.57
16.064074,0.4965,1.3921,7.6849,7.83
16.072059,3.1082,3.0966,-2.8787,5.25
16.085086,11.2470,8.4484,-26.3261,29.85
16.097909,2.9341,4.3759,0.3533,5.28
16.109789,2.0949,2.2697,0.7842,3.19
16.114524,1.4504,2.5351,4.7111,5.54
16.123460,1.6640,1.7120,4.9249,5.47
16.135271,-0.1299,0.1057,1.5180,1.53
16.147982,-0.4612,-0.4067,-2.3478,2.43
16.160155,0.0113,-1.0214,-4.1332,4.26
16.165167,-0.1021,-0.1411,-0.8743,0.89
16.173653,-0.1466,0.1535,1.6531,1.67
16.182298,-0.1297,0.4313,1.9164,1.97
16.195046,0.0245,0.2162,0.8684,0.90
16.207462,-0.0312,-0.0867,-0.5237,0.53
16.212143,-0.1457,-0.3070,-1.0133,1.07
16.231397,-0.2146,-0.1412,-0.2892,0.39
16.241212,-0.0631,0.1043,0.5021,0.52
16.241433,-0.0003,0.1824,0.7039,0.73
16.254164,-0.0522,0.0650,0.3411,0.35
16.262717,-0.1314,-0.0904,-0.1642,0.23
16.275559,-0.1265,-0.1224,-0.2951,0.34
16.289749,-0.0744,-0.0009,0.0443,0.09
16.304295,-0.0636,0.0805,0.3988,0.41
16.304953,-0.0779,0.0473,0.3646,0.38
16.320742,-0.1048,-0.0265,0.0396,0.12
16.321887,-0.1054,-0.0549,-0.1129,0.16
16.334900,-0.0880,-0.0060,0.0336,0.09
16.343011,-0.0783,0.0441,0.2427,0.26
16.351651,-0.0839,0.0375,0.2433,0.26
16.364308,-0.0994,-0.0152,0.1003,0.14
16.372699,-0.0820,-0.0354,0.0100,0.09
16.385399,-0.0831,-0.0055,0.0722,0.11
16.393943,-0.0853,0.0130,0.1743,0.19
16.403558,-0.0745,0.0315,0.1640,0.18
16.415125,-0.0874,-0.0068,0.1003,0.13
16.423607,-0.0883,-0.0075,0.0438,0.10
16.432126,-0.0797,-0.0094,0.0490,0.09
16.444957,-0.0858,0.0150,0.1195,0.15
16.457281,-0.0849,0.0074,0.1615,0.18
16.462628,-0.0843,-0.0111,0.1328,0.16
16.474339,-0.0802,0.0032,0.0847,0.12
16.484897,-0.0786,-0.0039,0.0995,0.13
16.495225,-0.0820,0.0076,0.1501,0.17
16.503927,-0.0844,0.0050,0.1227,0.15
16.512474,-0.0816,0.0013,0.0584,0.10
16.525162,-0.0696,-0.0014,0.0666,0.10
16.534828,-0.0860,-0.0038,0.1171,0.15
16.544465,-0.0901,0.0083,0.1397,0.17
16.554771,-0.0812,0.0067,0.1006,0.13
16.563241,-0.0769,0.0112,0.0990,0.13
16.571820,-0.0889,-0.0017,0.1120,0.14
16.584529,-0.0798,0.0029,0.1236,0.15
16.593578,-0.0714,0.0084,0.1200,0.14
16.604742,-0.0733,0.0012,0.0993,0.12
16.614049,-0.0779,0.0056,0.0972,0.12
16.622837,-0.2968,-0.0011,0.4823,0.57
16.635522,-0.5937,0.0267,0.6702,0.90
16.648314,0.7063,-0.0284,-1.0151,1.24
16.661445,-1.1685,-0.0832,-0.0756,1.17
16.664918,-0.1615,0.3896,1.2316,1.30
16.673339,0.5978,-0.5048,-2.0302,2.18
16.682965,-0.0168,0.6339,0.8861,1.09
16.694541,-0.8824,0.1011,1.9904,2.18
16.706329,0.0043,-0.1862,-1.1044,1.12
16.715235,0.5566,-0.4925,-1.9314,2.07
16.727638,-0.0687,0.1008,0.4278,0.44
16.733092,0.6097,-0.1088,0.2887,0.68
16.747390,1.0198,-0.0189,1.9074,2.16
16.754760,-0.4129,0.6983,1.7092,1.89
16.767461,0.0439,-0.1944,-0.3510,0.40
16.776009,0.0959,-0.3354,-1.6128,1.65
16.784941,-0.6162,-0.0906,-0.0632,0.63
16.793002,-0.9267,-0.0104,0.3328,0.98
16.805048,0.0615,-0.0365,-0.7607,0.76
16.813261,0.2565,0.0712,-0.0168,0.27
16.821744,-0.0340,0.1863,1.1789,1.19
16.834665,-0.0138,0.0067,0.4768,0.48
16.848290,0.0907,-0.0601,-0.4469,0.46
16.864482,-0.1011,-0.0672,-0.3530,0.37
16.864542,0.1630,-0.0056,0.0783,0.18
16.874048,0.4916,0.3437,0.9440,1.12
16.886490,-0.1183,0.0607,-0.0397,0.14
16.897921,-0.5640,-0.1954,0.7118,0.93
16.904446,-0.2706,-0.1557,-0.3211,0.45
16.915066,0.3186,0.1606,-0.5833,0.68
16.923350,0.1409,0.0969,0.1957,0.26
16.931684,0.5621,0.5353,-0.5174,0.93
16.944379,-0.2207,0.9343,0.1712,0.98
16.955786,-1.8173,-0.2419,-0.1875,1.84
16.969368,-2.7402,0.5217,-0.6415,2.86
16.974606,-1.2239,-1.2024,-0.7405,1.87
16.982472,0.0456,-1.4572,-0.6046,1.58
17.003375,1.0285,0.3253,1.2424,1.65
17.004259,0.0869,-0.2834,0.1993,0.36
17.012956,0.3801,-2.1245,-1.3975,2.57
17.024856,-0.5031,-3.2668,-0.2704,3.32
17.038452,-1.1125,-5.1018,1.2984,5.38
17.047947,0.6647,-3.3439,-1.5821,3.76
17.058383,1.9156,-3.2725,-1.4630,4.06
17.062920,2.6375,-3.1303,-0.7800,4.17
17.071451,3.4351,-3.3019,-0.6877,4.81
17.084107,3.4237,-5.4837,-1.6119,6.66
17.096209,2.4413,-4.8887,-1.3821,5.64
17.106936,0.9742,-2.6405,-1.3797,3.13
17.115943,0.1989,-2.9262,-3.2727,4.39
17.122485,0.2355,-4.4279,0.4627,4.46
17.134910,0.8742,-5.5336,1.6903,5.85
17.147749,-0.8540,-8.0130,2.1423,8.34
17.160735,-1.6321,-11.6916,5.0173,12.83
17.165009,2.7575,-13.7548,1.4259,14.10
17.176527,4.2157,-14.5033,2.5112,15.31
17.181710,6.3250,-13.4214,3.5021,15.24
17.194393,12.7969,-14.2851,-0.1438,19.18
17.202634,16.0696,-15.6910,0.3117,22.46
17.215405,20.2773,-14.9142,-0.9814,25.19
17.223916,24.3627,-12.7593,-3.4263,27.71
17.232368,25.7239,-9.9920,-4.7716,28.01
17.245228,25.1559,-7.6919,-2.4923,26.42
17.253467,22.6778,-6.9639,-1.1607,23.75
17.264886,22.9817,-6.3387,0.1049,23.84
17.275023,18.1399,-6.3473,2.3702,19.36
17.288735,13.4097,-7.3365,1.9244,15.41
17.301643,8.7200,-7.0918,0.9473,11.28
17.304403,5.4609,-5.8946,-0.0209,8.04
17.315338,3.8684,-4.1829,-0.9809,5.78
17.326682,3.8117,-2.8295,-1.4235,4.96
17.338619,4.6490,-1.4093,-1.1101,4.98
17.347349,5.0101,-0.0960,-1.2757,5.17
17.355303,4.7303,0.7750,-1.2327,4.95
17.364373,4.2703,1.7413,-1.2271,4.77
17.376462,3.3968,1.8958,-1.4104,4.14
17.385256,2.1873,1.2999,-1.8867,3.17
17.394707,0.7681,0.9586,-2.5633,2.84
17.406490,-0.4279,0.7750,-3.2694,3.39
17.414516,-1.4011,0.6397,-4.2813,4.55
17.423007,-1.9317,0.9338,-5.3880,5.80
17.431965,-2.0869,1.4537,-6.2675,6.76
17.448892,-2.1877,1.6160,-6.6989,7.23
17.453005,-2.1275,1.5656,-7.0708,7.55
17.473979,-1.9080,1.4302,-7.5349,7.90
17.474029,-1.7477,1.3117,-7.8054,8.11
17.482116,-1.4701,1.0622,-8.2657,8.46
17.494881,-1.2451,0.4710,-8.9087,9.01
17.503483,-1.1398,0.0828,-8.7732,8.85
17.516778,-1.1567,-0.0639,-8.3304,8.41
17.526870,-1.6427,0.0421,-7.9918,8.16
17.535074,-2.1561,0.0255,-7.5308,7.83
17.545946,-2.3138,-0.0187,-7.0081,7.38
17.554173,-1.9652,-0.3899,-6.6378,6.93
17.562746,-1.2304,-0.6442,-6.2492,6.40
17.575500,-0.4252,-0.1492,-5.3022,5.32
17.585356,0.1735,0.4738,-4.8680,4.89
17.595882,0.2454,0.9507,-5.1251,5.22
17.604975,-0.0169,1.0969,-5.8089,5.91
17.613431,-0.6234,0.7223,-6.9164,6.98
17.622335,-1.4289,0.2514,-7.4085,7.55
17.634858,-2.0503,-0.2956,-7.3342,7.62
17.649435,-2.3799,-0.5768,-6.6471,7.08
17.651738,-2.2622,-0.8092,-5.6046,6.10
17.667834,-1.8124,-1.0891,-4.7111,5.16
17.672720,-0.3886,-0.2169,-0.5302,0.69
17.686019,1.6439,0.5500,0.6423,1.85
17.699047,1.2213,-0.0724,-2.7454,3.01
17.702402,1.2727,0.0612,-0.7063,1.46
17.719851,0.2516,-0.2877,-1.7258,1.77
17.723517,-0.5566,-0.3343,-1.8085,1.92
17.732141,-0.8165,-0.3615,-2.6140,2.76
17.746703,-0.3507,-0.5529,-2.5309,2.61
17.757339,-0.1933,-1.6599,-2.5739,3.07
17.761894,0.3086,-2.9783,-3.5773,4.67
17.774392,1.8442,-2.4277,-5.0395,5.89
17.786738,0.9312,-0.9231,-6.6607,6.79
17.802558,0.5512,-0.6311,-7.2268,7.28
17.804107,-0.1103,-0.6808,-4.3405,4.39
17.812424,-0.7813,-0.9890,-1.7712,2.17
17.825492,-1.1889,-1.2615,0.3620,1.77
17.836692,-0.8601,-0.6434,0.3627,1.13
17.853117,-0.4970,0.1924,-1.4973,1.59
17.855268,-0.2219,0.3467,-2.4603,2.49
17.864155,-0.0165,-0.2311,-1.8450,1.86
17.872032,0.3563,-0.7269,-0.7991,1.14
17.884911,0.6538,-0.8925,-0.4109,1.18
17.898081,0.8559,-0.8830,-0.6027,1.37
17.913626,0.7128,-0.9200,-0.6239,1.32
17.914054,0.5977,-0.9434,-0.6764,1.31
17.922550,0.4299,-0.6762,-0.6273,1.02
17.935297,-0.0002,-0.4793,-0.6022,0.77
17.943674,-0.4499,-0.3955,-1.0369,1.20
17.952673,-0.8230,-0.2848,-1.4064,1.65
17.967722,-1.1299,-0.1614,-1.4909,1.88
17.973523,-1.2892,-0.2520,-1.5208,2.01
17.981822,-1.2413,-0.3892,-1.4669,1.96
17.994555,-1.0968,-0.5596,-1.3307,1.81
18.002956,-1.0273,-0.5485,-1.3894,1.81
18.011429,-1.2154,-0.3758,-1.4169,1.90
18.024308,-1.5687,-0.2183,-1.1552,1.96
18.033174,-1.7110,-0.0934,-1.0673,2.02
18.045632,-1.6700,0.0236,-1.2708,2.10
18.060081,-1.6501,0.4268,-1.4437,2.23
18.062429,-1.5811,0.2041,-2.0720,2.61
18.074962,-1.5572,0.0879,-2.3038,2.78
18.084647,-1.1108,-0.4315,-2.8917,3.13
18.093673,-0.9717,-0.5353,-2.6222,2.85
18.106947,-1.2922,0.1130,-2.9989,3.27
18.113110,-1.5545,0.4801,-3.1631,3.56
18.121603,-1.3913,0.4098,-3.1208,3.44
18.134247,-1.0690,0.3982,-2.8193,3.04
