# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 18:12:38.872
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
5.209958,0.044,0.150,0.128,0.202
5.212035,0.050,0.150,0.121,0.199
5.215907,0.058,0.154,0.115,0.201
5.216278,0.067,0.159,0.107,0.203
5.218566,0.075,0.159,0.099,0.202
5.225289,0.082,0.165,0.090,0.205
5.229334,0.113,0.190,0.047,0.226
5.235386,0.118,0.197,0.035,0.232
5.242805,0.138,0.215,0.001,0.255
5.250363,0.150,0.231,-0.038,0.278
5.257847,0.140,0.215,-0.063,0.264
5.260674,0.129,0.198,-0.071,0.247
5.266740,0.123,0.191,-0.072,0.238
5.269211,0.107,0.166,-0.070,0.210
5.274538,0.101,0.152,-0.070,0.195
5.274594,0.097,0.153,-0.068,0.193
5.275674,0.091,0.143,-0.063,0.181
5.277582,0.085,0.133,-0.059,0.169
5.283259,0.080,0.124,-0.053,0.157
5.283343,0.077,0.113,-0.049,0.145
5.284300,0.074,0.106,-0.044,0.137
5.286180,0.069,0.102,-0.038,0.129
5.292980,0.063,0.094,-0.033,0.118
5.300363,0.042,0.069,-0.019,0.083
5.303166,0.030,0.040,-0.009,0.051
5.308785,0.030,0.023,-0.006,0.039
5.311819,0.044,-0.001,0.001,0.044
5.316844,0.049,-0.005,0.002,0.049
5.316935,0.051,-0.007,0.003,0.052
5.317884,0.053,-0.004,0.003,0.054
5.320103,0.057,-0.005,0.003,0.057
5.325612,0.062,-0.008,0.002,0.063
5.328419,0.055,0.000,-0.002,0.055
5.332889,0.052,-0.007,-0.003,0.053
5.332951,0.049,-0.007,-0.004,0.049
5.334713,0.044,-0.006,-0.005,0.044
5.336823,0.039,-0.015,-0.006,0.042
5.342500,0.036,-0.021,-0.008,0.042
5.345781,0.018,-0.041,-0.011,0.047
5.350277,0.017,-0.049,-0.014,0.053
5.350350,0.014,-0.052,-0.016,0.057
5.351994,0.012,-0.065,-0.019,0.068
5.358115,0.012,-0.069,-0.022,0.074
5.360442,0.009,-0.088,-0.037,0.096
5.366417,0.007,-0.091,-0.041,0.100
5.366544,0.006,-0.094,-0.046,0.105
5.366585,0.005,-0.094,-0.052,0.107
5.368679,0.001,-0.101,-0.055,0.115
5.373784,-0.004,-0.107,-0.060,0.123
5.373854,-0.009,-0.107,-0.064,0.125
5.375123,-0.013,-0.116,-0.070,0.136
5.377193,-0.019,-0.118,-0.074,0.141
5.384154,-0.021,-0.129,-0.077,0.152
5.392874,-0.044,-0.153,-0.088,0.182
5.400671,-0.065,-0.181,-0.099,0.216
5.409129,-0.087,-0.208,-0.113,0.252
5.417303,-0.104,-0.211,-0.110,0.260
5.419606,-0.111,-0.197,-0.113,0.253
5.425278,-0.113,-0.197,-0.111,0.253
5.425361,-0.114,-0.199,-0.111,0.255
5.425919,-0.118,-0.199,-0.114,0.258
5.427981,-0.119,-0.201,-0.114,0.260
5.432858,-0.121,-0.204,-0.114,0.263
5.432934,-0.124,-0.204,-0.114,0.264
5.434339,-0.124,-0.209,-0.114,0.268
5.436407,-0.126,-0.212,-0.114,0.272
5.442229,-0.129,-0.214,-0.114,0.274
5.442308,-0.126,-0.217,-0.113,0.275
5.443565,-0.125,-0.222,-0.110,0.278
5.444878,-0.122,-0.225,-0.111,0.279
5.450947,-0.124,-0.232,-0.110,0.285
5.453238,-0.114,-0.237,-0.108,0.284
5.458167,-0.110,-0.242,-0.107,0.286
5.458258,-0.107,-0.249,-0.104,0.290
5.459727,-0.107,-0.249,-0.104,0.290
5.467652,-0.103,-0.254,-0.102,0.292
5.470493,-0.097,-0.272,-0.100,0.306
5.476139,-0.098,-0.277,-0.099,0.310
5.476205,-0.097,-0.276,-0.100,0.309
5.476956,-0.094,-0.278,-0.102,0.311
5.478906,-0.094,-0.278,-0.103,0.311
5.484781,-0.094,-0.276,-0.102,0.309
5.490970,-0.089,-0.275,-0.103,0.307
5.491003,-0.088,-0.269,-0.104,0.301
5.491315,-0.087,-0.265,-0.105,0.298
5.493471,-0.089,-0.261,-0.104,0.295
5.500705,-0.088,-0.265,-0.107,0.299
5.508376,-0.083,-0.244,-0.111,0.281
5.510552,-0.077,-0.219,-0.118,0.260
5.515976,-0.076,-0.206,-0.119,0.250
5.516042,-0.076,-0.201,-0.119,0.246
5.516788,-0.072,-0.187,-0.119,0.233
5.518936,-0.071,-0.171,-0.120,0.221
5.523650,-0.068,-0.164,-0.119,0.213
5.523701,-0.065,-0.157,-0.118,0.207
5.525195,-0.061,-0.149,-0.116,0.199
5.527413,-0.058,-0.140,-0.116,0.191
5.531834,-0.055,-0.133,-0.118,0.186
5.531885,-0.049,-0.128,-0.118,0.181
5.533708,-0.047,-0.122,-0.116,0.175
5.535766,-0.044,-0.115,-0.116,0.169
5.539374,-0.043,-0.112,-0.114,0.166
5.540022,-0.041,-0.112,-0.114,0.165
5.542343,-0.042,-0.111,-0.113,0.164
5.544245,-0.043,-0.105,-0.111,0.159
5.546911,-0.039,-0.105,-0.109,0.156
5.548466,-0.043,-0.101,-0.105,0.152
5.550659,-0.046,-0.101,-0.103,0.151
5.552710,-0.049,-0.107,-0.099,0.154
5.555118,-0.052,-0.112,-0.098,0.158
5.557008,-0.058,-0.121,-0.093,0.163
5.559087,-0.065,-0.132,-0.089,0.172
5.566404,-0.070,-0.139,-0.085,0.177
5.569981,-0.098,-0.159,-0.069,0.199
5.575147,-0.108,-0.166,-0.066,0.209
5.578216,-0.138,-0.181,-0.052,0.233
5.584011,-0.155,-0.182,-0.047,0.244
5.586754,-0.215,-0.177,-0.032,0.281
5.593673,-0.240,-0.183,-0.028,0.303
5.599997,-0.317,-0.267,-0.015,0.415
5.602539,-0.323,-0.342,-0.010,0.470
5.607204,-0.311,-0.435,-0.004,0.534
5.607824,-0.297,-0.470,0.003,0.556
5.610094,-0.280,-0.487,0.008,0.562
5.612248,-0.261,-0.508,0.016,0.571
5.615451,-0.240,-0.513,0.022,0.567
5.616271,-0.221,-0.517,0.028,0.563
5.618526,-0.204,-0.513,0.030,0.553
5.625340,-0.187,-0.507,0.033,0.541
5.632947,-0.137,-0.473,0.036,0.493
5.635524,-0.110,-0.399,0.044,0.417
5.644050,-0.105,-0.376,0.045,0.393
5.651865,-0.088,-0.293,0.038,0.308
5.659418,-0.013,-0.289,0.020,0.290
5.665939,0.110,-0.281,-0.005,0.302
5.669217,0.160,-0.265,-0.022,0.310
5.674117,0.163,-0.255,-0.027,0.304
5.674182,0.159,-0.256,-0.032,0.303
5.675771,0.154,-0.252,-0.037,0.297
5.677807,0.145,-0.252,-0.039,0.293
5.682893,0.138,-0.260,-0.046,0.298
5.686315,0.128,-0.286,-0.049,0.317
5.691995,0.119,-0.287,-0.049,0.315
5.694728,0.089,-0.278,-0.047,0.296
5.700170,0.077,-0.270,-0.047,0.284
5.700492,0.069,-0.269,-0.044,0.281
5.702067,0.062,-0.263,-0.042,0.273
5.703227,0.057,-0.263,-0.041,0.272
5.707967,0.053,-0.266,-0.035,0.274
5.708025,0.053,-0.263,-0.033,0.270
5.709539,0.052,-0.265,-0.028,0.272
5.711538,0.053,-0.263,-0.026,0.269
5.714905,0.056,-0.269,-0.021,0.275
5.715758,0.056,-0.276,-0.019,0.282
5.717865,0.060,-0.272,-0.015,0.279
5.720064,0.066,-0.276,-0.010,0.284
5.723984,0.069,-0.276,-0.008,0.285
5.724471,0.074,-0.282,-0.005,0.292
5.726679,0.080,-0.289,-0.000,0.300
5.728836,0.089,-0.286,0.006,0.299
5.733011,0.094,-0.285,0.011,0.300
5.733064,0.101,-0.281,0.018,0.299
5.735096,0.108,-0.275,0.020,0.296
5.742148,0.112,-0.270,0.023,0.293
5.745719,0.129,-0.247,0.030,0.280
5.749639,0.130,-0.248,0.031,0.282
5.749772,0.132,-0.249,0.033,0.284
5.751843,0.132,-0.247,0.033,0.281
5.753905,0.132,-0.250,0.033,0.285
5.756854,0.128,-0.250,0.034,0.283
5.758072,0.123,-0.256,0.033,0.286
5.760273,0.121,-0.264,0.033,0.292
5.765124,0.115,-0.271,0.033,0.296
5.768804,0.110,-0.298,0.029,0.319
5.774884,0.108,-0.302,0.027,0.322
5.777322,0.106,-0.321,0.018,0.339
5.783480,0.106,-0.320,0.014,0.337
5.785694,0.104,-0.322,0.002,0.339
5.791333,0.105,-0.321,-0.004,0.338
5.791478,0.102,-0.321,-0.009,0.337
5.792613,0.104,-0.315,-0.014,0.332
5.794157,0.105,-0.314,-0.020,0.331
5.805064,0.104,-0.310,-0.025,0.328
5.808927,0.105,-0.277,-0.046,0.300
5.811023,0.104,-0.272,-0.044,0.295
5.814128,0.106,-0.266,-0.046,0.290
5.815309,0.106,-0.260,-0.046,0.285
5.817430,0.108,-0.259,-0.044,0.284
5.819482,0.104,-0.253,-0.044,0.277
5.824432,0.105,-0.252,-0.042,0.276
5.827908,0.104,-0.243,-0.035,0.266
5.838605,0.104,-0.242,-0.032,0.265
5.840746,0.112,-0.219,-0.016,0.246
5.843251,0.115,-0.216,-0.013,0.245
5.845106,0.115,-0.211,-0.011,0.241
5.851558,0.116,-0.209,-0.010,0.239
5.853893,0.121,-0.199,-0.009,0.233
5.859085,0.122,-0.195,-0.009,0.230
5.859157,0.121,-0.193,-0.009,0.228
5.860052,0.119,-0.190,-0.010,0.225
5.867102,0.122,-0.187,-0.010,0.223
5.873862,0.115,-0.179,-0.009,0.213
5.876765,0.110,-0.167,-0.011,0.200
5.884568,0.110,-0.164,-0.013,0.197
5.892287,0.096,-0.149,-0.016,0.178
5.900757,0.073,-0.126,-0.020,0.147
5.907612,0.042,-0.088,-0.022,0.100
5.910709,0.027,-0.093,-0.022,0.099
5.916522,0.024,-0.094,-0.024,0.100
5.919210,0.016,-0.080,-0.026,0.086
5.924616,0.018,-0.068,-0.026,0.075
5.924704,0.013,-0.065,-0.026,0.071
5.925563,0.008,-0.056,-0.026,0.062
5.927524,0.003,-0.049,-0.025,0.055
5.932868,-0.003,-0.039,-0.025,0.046
5.932932,-0.010,-0.038,-0.028,0.048
5.934010,-0.016,-0.030,-0.028,0.045
5.936214,-0.024,-0.024,-0.027,0.043
5.940979,-0.031,-0.015,-0.025,0.042
5.941034,-0.036,-0.007,-0.025,0.044
5.942516,-0.042,0.003,-0.022,0.047
5.944494,-0.046,0.009,-0.021,0.051
5.950138,-0.050,0.020,-0.020,0.058
5.953000,-0.059,0.031,-0.017,0.069
5.957090,-0.060,0.034,-0.017,0.071
5.957410,-0.058,0.037,-0.016,0.070
5.959376,-0.059,0.034,-0.016,0.070
5.962381,-0.055,0.037,-0.015,0.068
5.966204,-0.054,0.043,-0.016,0.071
5.966256,-0.054,0.047,-0.016,0.073
5.967787,-0.053,0.051,-0.017,0.076
5.969848,-0.053,0.053,-0.016,0.076
5.973872,-0.052,0.056,-0.015,0.078
5.974163,-0.053,0.061,-0.015,0.082
5.976590,-0.054,0.064,-0.015,0.085
5.978451,-0.054,0.069,-0.015,0.089
5.981846,-0.057,0.067,-0.014,0.089
5.982661,-0.055,0.071,-0.011,0.091
5.984952,-0.058,0.072,-0.013,0.093
5.987050,-0.060,0.071,-0.011,0.094
5.990604,-0.063,0.072,-0.013,0.096
5.991080,-0.066,0.072,-0.013,0.099
5.993345,-0.066,0.075,-0.013,0.101
6.000498,-0.068,0.076,-0.013,0.102
6.009124,-0.072,0.083,-0.011,0.111
6.016081,-0.077,0.093,-0.010,0.121
6.018630,-0.081,0.104,-0.010,0.132
6.024153,-0.082,0.109,-0.008,0.137
6.024234,-0.086,0.113,-0.006,0.142
6.028620,-0.088,0.117,-0.006,0.147
6.032520,-0.093,0.125,-0.004,0.156
6.033384,-0.094,0.137,-0.003,0.166
6.035539,-0.096,0.139,-0.003,0.169
6.039560,-0.098,0.141,-0.003,0.171
6.039707,-0.103,0.142,-0.003,0.175
6.042343,-0.105,0.143,-0.002,0.178
6.043854,-0.104,0.149,-0.003,0.182
6.046675,-0.107,0.153,-0.002,0.186
6.048114,-0.110,0.153,-0.004,0.189
6.050266,-0.111,0.160,-0.004,0.195
6.052326,-0.118,0.157,-0.000,0.196
6.055324,-0.118,0.159,-0.000,0.198
6.056573,-0.121,0.157,-0.000,0.198
6.058797,-0.121,0.164,-0.000,0.204
6.060785,-0.124,0.163,0.002,0.204
6.063099,-0.125,0.160,0.003,0.203
6.065134,-0.124,0.166,0.001,0.207
6.067136,-0.122,0.168,-0.000,0.208
6.069433,-0.122,0.176,0.001,0.214
6.074508,-0.122,0.180,0.002,0.218
6.074571,-0.122,0.181,0.005,0.219
6.075823,-0.124,0.185,0.005,0.222
6.077891,-0.122,0.188,0.006,0.225
6.080961,-0.121,0.199,0.005,0.233
6.082469,-0.122,0.204,0.005,0.238
6.084093,-0.122,0.208,-0.000,0.241
6.086367,-0.125,0.204,-0.003,0.239
6.088905,-0.124,0.214,-0.002,0.247
6.090495,-0.125,0.219,-0.000,0.252
6.092577,-0.122,0.225,-0.000,0.256
6.094691,-0.122,0.231,0.001,0.262
6.097516,-0.121,0.231,0.002,0.261
6.099035,-0.120,0.234,0.001,0.263
6.102351,-0.120,0.241,0.001,0.269
6.103252,-0.116,0.247,-0.002,0.273
6.106286,-0.116,0.249,-0.003,0.275
6.109253,-0.116,0.253,-0.003,0.279
6.109763,-0.114,0.260,-0.005,0.284
6.114792,-0.110,0.264,-0.008,0.286
6.118030,-0.114,0.297,-0.010,0.318
6.122060,-0.116,0.299,-0.010,0.321
6.122409,-0.118,0.298,-0.006,0.321
6.124335,-0.125,0.321,-0.009,0.345
6.126405,-0.136,0.313,-0.006,0.341
6.129826,-0.141,0.318,-0.006,0.348
6.130688,-0.146,0.336,-0.009,0.366
6.132782,-0.155,0.343,-0.008,0.377
6.134918,-0.154,0.352,-0.008,0.384
6.138066,-0.154,0.354,-0.008,0.387
6.139111,-0.154,0.358,-0.006,0.390
6.142288,-0.152,0.353,-0.003,0.384
6.143358,-0.146,0.350,-0.000,0.379
6.146869,-0.137,0.342,0.001,0.369
6.147606,-0.127,0.332,0.006,0.356
6.149755,-0.118,0.328,0.009,0.348
6.151856,-0.104,0.315,0.014,0.332
6.156111,-0.091,0.307,0.016,0.320
6.156146,-0.075,0.299,0.022,0.309
6.158232,-0.059,0.287,0.027,0.294
6.160391,-0.039,0.280,0.033,0.285
6.163970,-0.026,0.268,0.039,0.272
6.164574,-0.014,0.254,0.045,0.259
6.166668,-0.002,0.241,0.052,0.246
6.168785,0.008,0.224,0.057,0.231
6.172085,0.017,0.209,0.060,0.218
6.173019,0.027,0.201,0.063,0.212
6.175166,0.035,0.186,0.068,0.201
6.177232,0.042,0.171,0.072,0.190
6.180343,0.051,0.166,0.078,0.191
6.182228,0.060,0.159,0.082,0.188
6.183632,0.066,0.158,0.085,0.191
6.185714,0.074,0.157,0.088,0.194
6.188701,0.079,0.154,0.088,0.194
6.190132,0.086,0.165,0.086,0.205
6.192093,0.096,0.176,0.085,0.218
6.194175,0.108,0.190,0.080,0.233
6.197158,0.119,0.203,0.074,0.247
6.198419,0.130,0.221,0.064,0.265
6.200515,0.143,0.248,0.053,0.291
6.202774,0.156,0.275,0.041,0.319
6.205553,0.166,0.299,0.030,0.344
6.206890,0.179,0.329,0.018,0.375
6.209002,0.190,0.368,0.002,0.414
6.211119,0.200,0.389,-0.011,0.437
6.213750,0.213,0.429,-0.026,0.480
6.215476,0.220,0.455,-0.041,0.507
6.217505,0.228,0.485,-0.057,0.539
6.219583,0.233,0.507,-0.069,0.562
6.222353,0.242,0.532,-0.077,0.589
6.223819,0.246,0.557,-0.086,0.615
6.225956,0.248,0.584,-0.093,0.641
6.228050,0.248,0.615,-0.100,0.670
6.230716,0.245,0.633,-0.105,0.687
6.232311,0.243,0.653,-0.111,0.705
6.234403,0.235,0.666,-0.114,0.716
6.236535,0.229,0.677,-0.116,0.724
6.239095,0.222,0.688,-0.118,0.732
6.240789,0.218,0.690,-0.116,0.733
6.243077,0.209,0.692,-0.118,0.732
6.247754,0.205,0.682,-0.114,0.721
6.251542,0.178,0.667,-0.105,0.699
6.253678,0.165,0.662,-0.099,0.690
6.256097,0.146,0.656,-0.094,0.679
6.257728,0.128,0.654,-0.088,0.672
6.259868,0.115,0.644,-0.080,0.659
6.264552,0.101,0.629,-0.071,0.641
6.268913,0.089,0.544,-0.046,0.553
6.274999,0.088,0.511,-0.037,0.520
6.281287,0.111,0.372,-0.015,0.388
6.285200,0.111,0.312,-0.008,0.331
6.291493,0.102,0.296,-0.003,0.313
6.293908,0.090,0.225,0.003,0.242
6.300697,0.086,0.207,0.002,0.224
6.305433,0.088,0.127,0.005,0.155
6.306692,0.085,0.106,0.006,0.136
6.308845,0.088,0.097,0.007,0.131
6.310944,0.089,0.093,0.008,0.129
6.315684,0.094,0.091,0.012,0.131
6.319346,0.107,0.084,0.016,0.137
6.324274,0.110,0.087,0.017,0.141
6.327799,0.124,0.102,0.013,0.161
6.332909,0.130,0.108,0.009,0.169
6.336779,0.146,0.141,0.001,0.203
6.340869,0.152,0.154,-0.000,0.217
6.340941,0.160,0.174,-0.004,0.236
6.343263,0.166,0.190,-0.008,0.252
6.345148,0.173,0.207,-0.009,0.270
6.350878,0.176,0.227,-0.014,0.288
6.353175,0.182,0.290,-0.030,0.343
6.359336,0.178,0.310,-0.036,0.360
6.361900,0.167,0.384,-0.061,0.423
6.366392,0.162,0.408,-0.069,0.445
6.366468,0.155,0.429,-0.077,0.463
6.368319,0.149,0.449,-0.083,0.480
6.374925,0.141,0.466,-0.091,0.495
6.382747,0.111,0.501,-0.107,0.524
6.385283,0.091,0.502,-0.108,0.522
6.387056,0.088,0.496,-0.108,0.515
6.390571,0.080,0.494,-0.107,0.511
6.392640,0.080,0.493,-0.105,0.510
6.393568,0.075,0.479,-0.100,0.495
6.399016,0.069,0.473,-0.097,0.488
6.399093,0.067,0.461,-0.093,0.475
6.399832,0.067,0.453,-0.088,0.467
6.401820,0.067,0.447,-0.085,0.460
6.409111,0.068,0.441,-0.082,0.454
6.416601,0.077,0.418,-0.064,0.430
6.419459,0.086,0.397,-0.047,0.409
6.424716,0.091,0.385,-0.039,0.398
6.424796,0.094,0.378,-0.032,0.390
6.425511,0.095,0.368,-0.025,0.381
6.427444,0.096,0.358,-0.017,0.371
6.432788,0.104,0.348,-0.013,0.364
6.432853,0.104,0.341,-0.006,0.356
6.433681,0.107,0.331,-0.002,0.348
6.435741,0.111,0.323,0.003,0.341
6.441498,0.115,0.323,0.008,0.343
6.441569,0.117,0.308,0.013,0.330
6.442332,0.124,0.303,0.017,0.328
6.444661,0.127,0.301,0.022,0.327
6.449802,0.132,0.296,0.025,0.325
6.449863,0.135,0.290,0.029,0.321
6.450866,0.138,0.286,0.031,0.319
6.452945,0.141,0.284,0.034,0.319
6.457918,0.143,0.281,0.035,0.317
6.457982,0.145,0.279,0.036,0.316
6.459367,0.144,0.274,0.038,0.312
6.461466,0.145,0.273,0.039,0.311
6.464565,0.145,0.269,0.039,0.308
6.465314,0.145,0.268,0.039,0.307
6.467604,0.141,0.260,0.039,0.299
6.469703,0.140,0.254,0.040,0.293
6.473948,0.138,0.248,0.038,0.286
6.474002,0.135,0.248,0.039,0.285
6.475964,0.134,0.244,0.038,0.281
6.478080,0.132,0.242,0.036,0.278
6.482216,0.129,0.237,0.035,0.272
6.482267,0.123,0.231,0.033,0.264
6.484867,0.122,0.231,0.033,0.263
6.486474,0.122,0.229,0.033,0.261
6.489968,0.115,0.227,0.030,0.256
6.490796,0.115,0.224,0.030,0.253
6.493277,0.111,0.223,0.030,0.250
6.497393,0.106,0.220,0.029,0.246
6.497428,0.102,0.214,0.027,0.239
6.499153,0.099,0.215,0.025,0.238
6.501653,0.097,0.209,0.024,0.232
6.505307,0.093,0.203,0.023,0.224
6.505750,0.086,0.202,0.022,0.221
6.507806,0.085,0.202,0.020,0.220
6.509921,0.075,0.191,0.019,0.206
6.514075,0.069,0.191,0.017,0.204
6.514112,0.061,0.186,0.016,0.196
6.516132,0.051,0.186,0.016,0.193
6.518310,0.036,0.188,0.014,0.192
6.523864,0.027,0.176,0.014,0.179
6.527139,0.009,0.131,0.012,0.132
6.534170,0.006,0.119,0.013,0.120
6.543801,-0.006,0.098,0.011,0.099
6.551588,-0.030,0.089,0.008,0.094
6.558307,-0.053,0.080,0.002,0.096
6.560623,-0.068,0.070,-0.004,0.097
6.565295,-0.071,0.070,-0.005,0.100
6.565373,-0.075,0.065,-0.006,0.099
6.567154,-0.080,0.059,-0.009,0.099
6.569157,-0.085,0.049,-0.009,0.098
6.572601,-0.085,0.043,-0.010,0.095
6.573478,-0.085,0.040,-0.011,0.094
6.575692,-0.086,0.036,-0.011,0.094
6.578110,-0.087,0.027,-0.011,0.092
6.583490,-0.087,0.028,-0.013,0.092
6.586341,-0.088,0.025,-0.013,0.092
6.597766,-0.089,0.022,-0.010,0.093
6.600874,-0.097,0.005,-0.020,0.099
6.602903,-0.103,-0.004,-0.020,0.105
6.606142,-0.103,-0.007,-0.020,0.105
6.607578,-0.102,-0.008,-0.021,0.104
6.609727,-0.104,-0.018,-0.022,0.108
6.616093,-0.104,-0.026,-0.022,0.110
6.618201,-0.109,-0.040,-0.026,0.119
6.624952,-0.109,-0.043,-0.025,0.120
6.634408,-0.111,-0.067,-0.031,0.134
6.637189,-0.116,-0.084,-0.038,0.149
6.641038,-0.120,-0.090,-0.041,0.156
6.641079,-0.121,-0.091,-0.042,0.158
6.643525,-0.126,-0.095,-0.044,0.164
6.650527,-0.129,-0.099,-0.048,0.169
6.657101,-0.148,-0.124,-0.052,0.200
6.660487,-0.168,-0.148,-0.054,0.230
6.665544,-0.175,-0.154,-0.053,0.239
6.668763,-0.197,-0.177,-0.049,0.269
6.674671,-0.203,-0.179,-0.048,0.275
6.676978,-0.231,-0.209,-0.041,0.314
6.682616,-0.240,-0.214,-0.038,0.323
6.682682,-0.253,-0.232,-0.036,0.345
6.683542,-0.263,-0.230,-0.036,0.351
6.685917,-0.276,-0.237,-0.033,0.366
6.690832,-0.287,-0.244,-0.032,0.379
6.690873,-0.302,-0.256,-0.030,0.397
6.692406,-0.313,-0.266,-0.028,0.412
6.694122,-0.327,-0.280,-0.026,0.431
6.698268,-0.335,-0.294,-0.025,0.447
6.698458,-0.340,-0.313,-0.024,0.462
6.700327,-0.344,-0.333,-0.022,0.479
6.702755,-0.344,-0.355,-0.021,0.495
6.706043,-0.341,-0.375,-0.021,0.507
6.706882,-0.333,-0.402,-0.020,0.522
6.709035,-0.320,-0.420,-0.021,0.529
6.714837,-0.305,-0.437,-0.024,0.533
6.717277,-0.240,-0.463,-0.024,0.522
6.719468,-0.219,-0.465,-0.026,0.515
6.724710,-0.196,-0.464,-0.027,0.504
6.724780,-0.175,-0.462,-0.026,0.494
6.725707,-0.149,-0.460,-0.026,0.485
6.727843,-0.129,-0.454,-0.024,0.473
6.732733,-0.113,-0.448,-0.021,0.463
6.732799,-0.098,-0.440,-0.017,0.451
6.734253,-0.086,-0.426,-0.016,0.435
6.736238,-0.078,-0.415,-0.014,0.423
6.742618,-0.068,-0.401,-0.009,0.406
6.745491,-0.039,-0.372,0.003,0.375
6.750589,-0.030,-0.366,0.006,0.368
6.750642,-0.019,-0.363,0.006,0.363
6.752148,-0.003,-0.353,0.005,0.353
6.757234,0.012,-0.348,0.003,0.348
6.759572,0.061,-0.349,-0.003,0.355
6.763149,0.084,-0.344,-0.006,0.355
6.763758,0.101,-0.348,-0.009,0.363
6.766202,0.122,-0.354,-0.013,0.375
6.768263,0.138,-0.361,-0.017,0.387
6.774336,0.157,-0.370,-0.022,0.403
6.776756,0.198,-0.382,-0.032,0.432
6.782729,0.210,-0.387,-0.033,0.442
6.785065,0.224,-0.398,-0.028,0.458
6.791576,0.223,-0.397,-0.026,0.456
6.793977,0.204,-0.390,-0.024,0.440
6.799829,0.193,-0.382,-0.022,0.429
6.799901,0.179,-0.372,-0.020,0.414
6.799939,0.163,-0.361,-0.019,0.397
6.802037,0.148,-0.352,-0.017,0.382
6.807571,0.129,-0.338,-0.017,0.363
6.807646,0.111,-0.331,-0.015,0.349
6.808727,0.094,-0.317,-0.014,0.331
6.810476,0.080,-0.298,-0.014,0.309
6.816127,0.063,-0.286,-0.014,0.293
6.816200,0.052,-0.280,-0.013,0.285
6.817002,0.035,-0.265,-0.014,0.268
6.818928,0.027,-0.256,-0.014,0.258
6.824953,0.014,-0.248,-0.015,0.249
6.825008,0.007,-0.231,-0.016,0.231
6.825481,0.002,-0.222,-0.019,0.223
6.827445,-0.006,-0.214,-0.019,0.215
6.832453,-0.013,-0.209,-0.021,0.210
6.832508,-0.015,-0.194,-0.020,0.196
6.833880,-0.019,-0.188,-0.019,0.190
6.835779,-0.014,-0.175,-0.020,0.176
6.840580,-0.014,-0.166,-0.020,0.168
6.840659,-0.014,-0.157,-0.019,0.159
6.842392,-0.015,-0.142,-0.019,0.144
6.844533,-0.015,-0.132,-0.016,0.134
6.850476,-0.014,-0.118,-0.017,0.120
6.852904,-0.015,-0.088,-0.014,0.090
6.857583,-0.011,-0.083,-0.013,0.085
6.857682,-0.009,-0.087,-0.011,0.088
6.859875,-0.005,-0.084,-0.009,0.085
6.862033,-0.002,-0.088,-0.005,0.088
6.866601,0.002,-0.094,-0.003,0.094
6.866684,0.005,-0.093,-0.002,0.093
6.868251,0.006,-0.090,0.002,0.090
6.869662,0.006,-0.088,0.007,0.088
6.873101,0.002,-0.084,0.009,0.085
6.874015,-0.002,-0.072,0.012,0.073
6.875963,-0.009,-0.071,0.016,0.073
6.878257,-0.010,-0.071,0.020,0.074
6.881410,-0.014,-0.066,0.024,0.071
6.882490,-0.010,-0.079,0.029,0.085
6.884721,-0.008,-0.095,0.031,0.100
6.887007,0.003,-0.117,0.035,0.122
6.896194,0.016,-0.146,0.039,0.152
6.899500,0.077,-0.241,0.049,0.257
6.901408,0.079,-0.249,0.051,0.266
6.903662,0.080,-0.244,0.052,0.262
6.908678,0.075,-0.248,0.053,0.265
6.916123,0.061,-0.250,0.055,0.263
6.918357,0.066,-0.263,0.056,0.276
6.923763,0.063,-0.267,0.056,0.280
6.923846,0.061,-0.269,0.057,0.281
6.925236,0.056,-0.267,0.055,0.279
6.927223,0.047,-0.259,0.056,0.269
6.932404,0.044,-0.254,0.057,0.264
6.932468,0.035,-0.248,0.058,0.257
6.933740,0.030,-0.241,0.058,0.249
6.935331,0.023,-0.233,0.057,0.241
6.941416,0.019,-0.217,0.057,0.226
6.944305,0.007,-0.187,0.052,0.194
6.950298,0.002,-0.175,0.052,0.182
6.952608,-0.002,-0.138,0.047,0.146
6.958340,-0.004,-0.123,0.045,0.131
6.958412,-0.004,-0.112,0.042,0.120
6.958722,-0.002,-0.101,0.040,0.109
6.964445,0.005,-0.074,0.033,0.081
6.964973,0.005,-0.060,0.030,0.067
6.967063,0.008,-0.041,0.025,0.049
6.969181,0.011,-0.032,0.023,0.040
6.973794,0.012,-0.012,0.020,0.027
6.978007,0.012,0.029,0.011,0.034
6.981663,0.008,0.047,0.007,0.048
6.982371,0.006,0.054,0.005,0.054
6.984238,0.003,0.065,0.002,0.065
6.986096,0.003,0.076,-0.000,0.076
6.990875,-0.002,0.078,-0.002,0.078
6.994816,-0.006,0.083,-0.004,0.084
6.997904,-0.006,0.080,-0.003,0.080
6.998888,-0.009,0.077,-0.005,0.078
7.001288,-0.006,0.071,-0.005,0.071
7.003469,-0.008,0.070,-0.005,0.070
7.008762,-0.006,0.067,-0.005,0.068
7.016765,-0.004,0.051,-0.005,0.052
7.025056,0.009,0.040,-0.008,0.042
7.032722,0.019,0.053,-0.009,0.057
7.035029,0.031,0.066,-0.010,0.074
7.038980,0.034,0.075,-0.014,0.083
