# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 18:16:29.059
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
2.849322,-0.131,-0.362,0.051,0.388
2.851450,-0.175,-0.429,0.041,0.465
2.853556,-0.182,-0.447,0.040,0.485
2.857094,-0.191,-0.463,0.039,0.502
2.857782,-0.197,-0.481,0.039,0.522
2.859877,-0.203,-0.498,0.036,0.539
2.861985,-0.207,-0.517,0.034,0.558
2.867211,-0.204,-0.524,0.031,0.563
2.867278,-0.198,-0.522,0.029,0.559
2.868493,-0.188,-0.518,0.027,0.552
2.870565,-0.176,-0.502,0.025,0.533
2.875693,-0.155,-0.483,0.024,0.508
2.875754,-0.136,-0.457,0.022,0.477
2.876880,-0.118,-0.429,0.018,0.445
2.879025,-0.096,-0.398,0.016,0.410
2.884008,-0.077,-0.369,0.008,0.377
2.884040,-0.057,-0.342,0.001,0.347
2.885475,-0.037,-0.314,-0.005,0.316
2.887559,-0.021,-0.293,-0.011,0.294
2.893257,-0.004,-0.269,-0.017,0.269
2.896102,0.049,-0.217,-0.042,0.227
2.901476,0.069,-0.209,-0.057,0.227
2.901504,0.085,-0.205,-0.072,0.234
2.902313,0.106,-0.206,-0.089,0.249
2.910890,0.128,-0.216,-0.103,0.272
2.912872,0.206,-0.277,-0.158,0.380
2.924693,0.224,-0.299,-0.164,0.409
2.927841,0.286,-0.360,-0.257,0.527
2.929770,0.293,-0.356,-0.264,0.531
2.932615,0.295,-0.349,-0.267,0.530
2.934150,0.295,-0.341,-0.262,0.521
2.936175,0.295,-0.326,-0.254,0.508
2.938503,0.289,-0.314,-0.243,0.491
2.941455,0.279,-0.309,-0.231,0.477
2.942469,0.273,-0.297,-0.214,0.457
2.944555,0.261,-0.285,-0.198,0.434
2.946724,0.250,-0.275,-0.181,0.413
2.949435,0.237,-0.271,-0.165,0.396
2.950932,0.222,-0.271,-0.149,0.381
2.953018,0.206,-0.265,-0.140,0.364
2.960270,0.192,-0.252,-0.135,0.344
2.970303,0.126,-0.213,-0.121,0.275
2.976707,0.069,-0.200,-0.116,0.242
2.983690,0.041,-0.208,-0.107,0.237
2.987234,0.033,-0.197,-0.113,0.229
2.992055,0.028,-0.189,-0.115,0.223
2.995467,0.023,-0.173,-0.125,0.215
3.000841,0.023,-0.172,-0.124,0.213
3.003868,0.028,-0.210,-0.118,0.242
3.010265,0.028,-0.224,-0.118,0.254
3.022057,0.025,-0.286,-0.137,0.318
3.025004,0.019,-0.358,-0.132,0.382
3.027127,0.020,-0.357,-0.135,0.382
3.029305,0.020,-0.351,-0.137,0.377
3.031412,0.020,-0.345,-0.140,0.372
3.033463,0.023,-0.342,-0.140,0.370
3.035585,0.022,-0.341,-0.136,0.368
3.037699,0.020,-0.346,-0.129,0.369
3.039960,0.022,-0.352,-0.121,0.373
3.042042,0.023,-0.364,-0.115,0.383
3.044201,0.023,-0.375,-0.113,0.392
3.046263,0.024,-0.386,-0.113,0.403
3.050626,0.023,-0.391,-0.115,0.408
3.050665,0.023,-0.395,-0.121,0.413
3.052548,0.013,-0.392,-0.125,0.412
3.054706,0.007,-0.392,-0.129,0.413
3.061024,0.003,-0.393,-0.132,0.415
3.068935,-0.019,-0.381,-0.137,0.406
3.077776,-0.021,-0.345,-0.122,0.366
3.088270,-0.038,-0.292,-0.065,0.302
3.090825,-0.087,-0.282,0.001,0.295
3.093036,-0.099,-0.281,0.013,0.298
3.095067,-0.113,-0.287,0.025,0.309
3.102546,-0.125,-0.281,0.034,0.309
3.111276,-0.153,-0.243,0.062,0.294
3.125891,-0.174,-0.159,0.078,0.248
3.128876,-0.182,-0.088,0.042,0.207
3.134744,-0.170,-0.076,0.038,0.190
3.137461,-0.107,-0.035,0.020,0.114
3.144485,-0.083,-0.032,0.017,0.091
3.155084,-0.019,-0.013,-0.000,0.023
3.161479,-0.005,0.006,-0.005,0.010
3.171525,0.006,0.060,-0.020,0.063
3.176971,-0.017,0.094,-0.030,0.100
3.177048,-0.026,0.094,-0.035,0.104
3.177828,-0.035,0.095,-0.042,0.110
3.187643,-0.049,0.084,-0.070,0.120
3.194759,-0.049,0.077,-0.111,0.144
3.197242,-0.008,0.126,-0.053,0.137
3.201540,0.011,0.145,-0.032,0.149
3.201598,0.031,0.176,-0.008,0.179
3.205136,0.071,0.237,0.029,0.249
3.208378,0.089,0.268,0.039,0.285
3.209485,0.104,0.290,0.041,0.310
3.211448,0.121,0.323,0.040,0.347
3.217911,0.130,0.354,0.038,0.379
3.220355,0.143,0.461,0.030,0.483
3.222202,0.140,0.506,0.028,0.526
3.226509,0.137,0.552,0.028,0.570
3.226537,0.132,0.602,0.030,0.617
3.228535,0.121,0.651,0.028,0.663
3.238008,0.110,0.698,0.025,0.707
3.244977,0.055,0.822,0.012,0.824
3.256717,0.034,0.864,-0.000,0.864
3.263244,0.066,0.821,0.008,0.824
3.268695,0.079,0.742,0.025,0.746
3.268786,0.078,0.717,0.031,0.722
3.270772,0.073,0.652,0.046,0.658
3.276325,0.069,0.622,0.053,0.628
3.279092,0.034,0.551,0.089,0.559
3.282744,0.019,0.527,0.105,0.537
3.283581,0.006,0.501,0.119,0.515
3.285547,-0.009,0.474,0.137,0.493
3.287739,-0.025,0.446,0.152,0.472
3.292508,-0.041,0.417,0.167,0.451
3.292577,-0.054,0.393,0.179,0.436
3.294093,-0.068,0.369,0.192,0.421
3.296321,-0.078,0.346,0.201,0.408
3.302283,-0.086,0.325,0.209,0.396
3.304732,-0.097,0.272,0.224,0.366
3.311159,-0.096,0.261,0.224,0.358
3.320670,-0.071,0.254,0.210,0.337
3.335451,-0.050,0.268,0.163,0.318
3.341469,-0.032,0.299,0.052,0.306
3.341593,-0.024,0.314,0.046,0.318
3.347860,-0.009,0.352,0.039,0.354
3.351305,0.025,0.443,0.024,0.445
3.353277,0.031,0.463,0.018,0.464
3.358592,0.038,0.475,0.011,0.477
3.361658,0.042,0.506,-0.004,0.508
3.367514,0.040,0.509,-0.009,0.511
3.370116,0.030,0.518,-0.014,0.519
3.375066,0.024,0.517,-0.016,0.518
3.375099,0.020,0.516,-0.017,0.516
3.376445,0.016,0.511,-0.020,0.511
3.378631,0.012,0.508,-0.019,0.509
3.388785,0.007,0.506,-0.020,0.506
3.391547,0.005,0.498,-0.015,0.499
3.393503,0.003,0.496,-0.013,0.496
3.395614,0.001,0.496,-0.008,0.496
3.400252,-0.003,0.494,-0.004,0.494
3.400285,-0.006,0.490,0.001,0.490
3.401922,-0.013,0.484,0.007,0.484
3.404091,-0.019,0.474,0.013,0.475
3.409188,-0.030,0.468,0.022,0.469
3.409231,-0.035,0.454,0.029,0.457
3.410887,-0.044,0.447,0.036,0.451
3.412482,-0.057,0.439,0.042,0.444
3.417470,-0.064,0.431,0.051,0.439
3.417498,-0.076,0.425,0.057,0.436
3.418797,-0.082,0.424,0.067,0.437
3.421035,-0.092,0.423,0.075,0.439
3.432182,-0.097,0.419,0.083,0.438
3.436460,-0.103,0.391,0.121,0.422
3.438401,-0.099,0.386,0.124,0.418
3.442603,-0.100,0.380,0.129,0.414
3.446471,-0.100,0.346,0.144,0.388
3.451838,-0.102,0.338,0.148,0.383
3.454906,-0.108,0.302,0.162,0.359
3.459605,-0.110,0.285,0.168,0.349
3.459637,-0.113,0.272,0.174,0.343
3.461335,-0.115,0.260,0.179,0.336
3.466496,-0.119,0.249,0.182,0.331
3.469739,-0.118,0.230,0.187,0.318
3.474819,-0.118,0.221,0.187,0.312
3.474916,-0.121,0.213,0.184,0.306
3.476000,-0.122,0.213,0.182,0.305
3.478083,-0.124,0.197,0.182,0.295
3.486341,-0.125,0.203,0.177,0.297
3.491599,-0.132,0.186,0.163,0.280
3.491638,-0.133,0.180,0.159,0.274
3.492896,-0.136,0.175,0.155,0.270
3.495004,-0.138,0.170,0.151,0.266
3.497900,-0.140,0.167,0.145,0.262
3.499315,-0.144,0.158,0.143,0.257
3.501462,-0.144,0.160,0.135,0.255
3.503559,-0.144,0.156,0.129,0.249
3.508891,-0.144,0.158,0.123,0.247
3.508919,-0.147,0.155,0.118,0.244
3.509892,-0.147,0.153,0.115,0.241
3.511981,-0.147,0.151,0.111,0.238
3.519975,-0.147,0.148,0.108,0.235
3.535275,-0.152,0.132,0.097,0.223
3.537525,-0.180,0.133,0.071,0.235
3.543548,-0.182,0.132,0.063,0.234
3.543630,-0.186,0.134,0.060,0.237
3.544013,-0.186,0.133,0.051,0.234
3.546009,-0.187,0.127,0.045,0.231
3.551249,-0.186,0.126,0.035,0.227
3.551317,-0.185,0.121,0.027,0.222
3.552383,-0.182,0.122,0.019,0.220
3.554467,-0.180,0.117,0.009,0.215
3.559014,-0.174,0.114,0.002,0.208
3.559108,-0.173,0.110,-0.008,0.205
3.560768,-0.166,0.108,-0.015,0.199
3.562854,-0.159,0.104,-0.022,0.191
3.567155,-0.155,0.098,-0.028,0.186
3.567216,-0.152,0.088,-0.035,0.179
3.569764,-0.146,0.082,-0.039,0.172
3.572022,-0.143,0.070,-0.044,0.165
3.575386,-0.138,0.057,-0.048,0.157
3.575803,-0.133,0.044,-0.050,0.149
3.578097,-0.132,0.026,-0.053,0.145
3.583409,-0.131,0.005,-0.055,0.142
3.586523,-0.131,-0.055,-0.059,0.154
3.588797,-0.133,-0.077,-0.059,0.165
3.593313,-0.135,-0.098,-0.058,0.176
3.593404,-0.140,-0.121,-0.059,0.194
3.594726,-0.143,-0.137,-0.055,0.206
3.600263,-0.146,-0.154,-0.054,0.219
3.603042,-0.166,-0.216,-0.042,0.276
3.608637,-0.179,-0.236,-0.039,0.298
3.611851,-0.226,-0.309,-0.035,0.385
3.618872,-0.242,-0.332,-0.033,0.413
3.625934,-0.306,-0.451,-0.021,0.545
3.628591,-0.324,-0.525,-0.013,0.617
3.635437,-0.319,-0.536,-0.010,0.624
3.643156,-0.262,-0.479,-0.042,0.547
3.645525,-0.179,-0.374,-0.072,0.421
3.652144,-0.154,-0.337,-0.083,0.380
3.659387,-0.060,-0.265,-0.119,0.297
3.662578,-0.011,-0.270,-0.136,0.302
3.667720,0.003,-0.274,-0.143,0.309
3.667803,0.016,-0.270,-0.149,0.309
3.668786,0.030,-0.266,-0.157,0.310
3.670848,0.045,-0.264,-0.163,0.313
3.675613,0.060,-0.261,-0.166,0.316
3.675669,0.078,-0.258,-0.168,0.317
3.677208,0.095,-0.255,-0.173,0.322
3.679599,0.113,-0.253,-0.179,0.330
3.683109,0.135,-0.252,-0.184,0.340
3.683624,0.151,-0.252,-0.187,0.348
3.685797,0.167,-0.246,-0.190,0.352
3.687751,0.181,-0.244,-0.193,0.360
3.692569,0.194,-0.238,-0.195,0.364
3.692647,0.201,-0.235,-0.197,0.367
3.694215,0.210,-0.232,-0.203,0.373
3.696952,0.215,-0.230,-0.206,0.376
3.701993,0.218,-0.231,-0.210,0.381
3.704685,0.216,-0.210,-0.225,0.376
3.711485,0.207,-0.186,-0.224,0.357
3.724041,0.178,-0.090,-0.164,0.258
3.728482,0.100,-0.072,-0.081,0.147
3.732578,0.091,-0.083,-0.072,0.143
3.736414,0.069,-0.100,-0.043,0.129
3.741384,0.062,-0.110,-0.035,0.131
3.744845,0.033,-0.144,-0.005,0.148
3.752791,0.019,-0.155,0.005,0.156
3.763461,-0.015,-0.204,0.047,0.210
3.766150,-0.015,-0.255,0.066,0.264
3.768407,-0.013,-0.265,0.062,0.273
3.770315,-0.013,-0.276,0.057,0.282
3.776632,-0.010,-0.291,0.049,0.295
3.778872,0.012,-0.312,0.022,0.313
3.784262,0.020,-0.314,0.016,0.315
3.784355,0.029,-0.312,0.011,0.313
3.785157,0.039,-0.310,0.007,0.313
3.787208,0.051,-0.305,0.005,0.310
3.796743,0.064,-0.305,0.005,0.312
3.799960,0.123,-0.277,-0.008,0.304
3.802017,0.132,-0.266,-0.011,0.297
3.804141,0.140,-0.254,-0.017,0.291
3.806238,0.149,-0.241,-0.022,0.284
3.808364,0.154,-0.227,-0.030,0.276
3.810459,0.155,-0.215,-0.038,0.268
3.812557,0.156,-0.204,-0.047,0.261
3.814720,0.154,-0.192,-0.055,0.252
3.816867,0.152,-0.177,-0.061,0.242
3.818922,0.146,-0.170,-0.066,0.234
3.821036,0.143,-0.165,-0.072,0.230
3.823262,0.139,-0.159,-0.075,0.224
3.825248,0.129,-0.155,-0.078,0.217
3.827565,0.127,-0.154,-0.081,0.215
3.829607,0.122,-0.153,-0.085,0.213
3.831650,0.119,-0.150,-0.087,0.211
3.833737,0.115,-0.137,-0.089,0.200
3.836101,0.110,-0.137,-0.092,0.198
3.845113,0.106,-0.132,-0.096,0.194
3.852203,0.089,-0.090,-0.108,0.166
3.859467,0.072,-0.040,-0.119,0.145
3.867007,0.044,-0.015,-0.120,0.129
3.869925,0.013,-0.011,-0.119,0.120
3.877374,0.005,-0.011,-0.118,0.118
3.886871,-0.035,-0.015,-0.104,0.111
3.895391,-0.059,-0.021,-0.081,0.102
3.907564,-0.055,-0.001,-0.065,0.085
3.910087,-0.006,0.089,-0.059,0.107
3.912297,0.001,0.098,-0.055,0.112
3.915392,0.007,0.103,-0.053,0.116
3.916402,0.018,0.110,-0.053,0.123
3.918411,0.022,0.114,-0.052,0.127
3.920525,0.024,0.114,-0.050,0.127
3.923745,0.025,0.116,-0.050,0.129
3.924848,0.029,0.111,-0.048,0.125
3.926874,0.027,0.104,-0.047,0.117
3.929010,0.023,0.088,-0.047,0.102
3.931132,0.018,0.076,-0.046,0.090
3.933247,0.013,0.060,-0.041,0.074
3.935344,0.005,0.037,-0.037,0.052
3.937527,-0.004,0.022,-0.036,0.042
3.940540,-0.010,0.007,-0.033,0.036
3.941712,-0.015,0.001,-0.035,0.038
3.943890,-0.022,-0.010,-0.035,0.042
3.945966,-0.031,-0.009,-0.038,0.050
3.950634,-0.036,0.000,-0.041,0.054
3.950690,-0.037,0.005,-0.046,0.059
3.952672,-0.042,0.018,-0.049,0.067
3.954731,-0.041,0.029,-0.054,0.074
3.957956,-0.042,0.040,-0.058,0.082
3.958829,-0.042,0.057,-0.064,0.096
3.961018,-0.043,0.073,-0.069,0.109
3.963225,-0.039,0.086,-0.074,0.120
3.968923,-0.039,0.103,-0.077,0.134
3.977040,-0.046,0.155,-0.091,0.185
3.985085,-0.048,0.209,-0.097,0.235
3.994057,-0.026,0.288,-0.096,0.305
4.003448,-0.005,0.368,-0.089,0.379
4.010322,-0.006,0.454,-0.072,0.460
4.015599,-0.015,0.582,-0.043,0.583
4.015874,-0.021,0.622,-0.036,0.623
4.018197,-0.026,0.661,-0.028,0.662
4.020268,-0.031,0.701,-0.022,0.702
4.025670,-0.033,0.739,-0.016,0.740
4.028785,-0.037,0.828,-0.003,0.829
4.036193,-0.033,0.849,-0.000,0.850
4.044284,-0.015,0.861,0.025,0.862
4.052379,-0.010,0.814,0.079,0.818
4.059988,-0.005,0.687,0.135,0.700
4.062568,0.033,0.573,0.160,0.596
4.067168,0.058,0.544,0.159,0.569
4.067235,0.090,0.516,0.156,0.546
4.068880,0.119,0.500,0.151,0.536
4.070990,0.148,0.487,0.150,0.531
4.075022,0.171,0.486,0.149,0.536
4.075449,0.190,0.490,0.154,0.548
4.077303,0.203,0.492,0.157,0.555
4.079385,0.209,0.496,0.160,0.561
4.082740,0.206,0.491,0.160,0.556
4.083599,0.201,0.485,0.160,0.549
4.085700,0.190,0.470,0.156,0.531
4.088316,0.177,0.454,0.151,0.511
4.090574,0.161,0.436,0.146,0.487
4.092280,0.143,0.413,0.139,0.458
4.094436,0.124,0.387,0.128,0.426
4.096703,0.110,0.364,0.116,0.397
4.100226,0.096,0.338,0.101,0.366
4.100837,0.086,0.316,0.093,0.341
4.102903,0.079,0.297,0.079,0.317
4.105359,0.075,0.280,0.071,0.298
4.111613,0.072,0.265,0.060,0.281
4.117905,0.061,0.232,0.013,0.240
4.125324,0.039,0.216,-0.011,0.220
4.128219,-0.005,0.214,-0.022,0.215
4.133467,-0.027,0.211,-0.022,0.214
4.133539,-0.049,0.210,-0.022,0.217
4.134496,-0.064,0.210,-0.021,0.221
4.136640,-0.070,0.217,-0.016,0.229
4.142830,-0.078,0.231,-0.010,0.244
4.145284,-0.091,0.320,-0.002,0.333
4.152689,-0.091,0.354,-0.002,0.366
4.162826,-0.082,0.491,-0.024,0.499
4.166191,-0.086,0.556,-0.049,0.565
4.168398,-0.088,0.557,-0.054,0.567
4.170547,-0.089,0.556,-0.058,0.566
4.177978,-0.089,0.556,-0.060,0.566
4.184882,-0.085,0.540,-0.057,0.550
4.187476,-0.071,0.527,-0.039,0.533
4.190661,-0.066,0.519,-0.032,0.524
4.191656,-0.063,0.507,-0.025,0.511
4.193698,-0.059,0.492,-0.016,0.496
4.195828,-0.059,0.473,-0.009,0.477
4.198480,-0.063,0.451,0.001,0.455
4.200090,-0.065,0.430,0.009,0.435
4.202225,-0.069,0.406,0.020,0.412
4.204580,-0.074,0.386,0.030,0.394
4.208054,-0.078,0.360,0.041,0.371
4.208712,-0.085,0.341,0.052,0.355
4.210695,-0.092,0.318,0.063,0.337
4.216801,-0.097,0.296,0.075,0.320
4.219408,-0.118,0.239,0.106,0.287
4.221654,-0.124,0.225,0.113,0.280
4.226268,-0.131,0.210,0.118,0.274
4.226345,-0.138,0.197,0.122,0.270
4.227836,-0.147,0.188,0.127,0.270
4.234257,-0.155,0.177,0.130,0.269
4.246457,-0.174,0.139,0.137,0.261
4.248721,-0.179,0.142,0.128,0.262
4.250851,-0.176,0.138,0.124,0.256
4.253089,-0.177,0.132,0.121,0.252
4.261149,-0.176,0.131,0.116,0.248
4.268335,-0.169,0.151,0.090,0.244
4.275118,-0.163,0.197,0.068,0.264
4.278449,-0.160,0.199,0.051,0.261
4.283478,-0.163,0.194,0.046,0.258
4.287012,-0.173,0.167,0.023,0.241
4.293876,-0.176,0.156,0.016,0.236
4.303274,-0.196,0.089,-0.008,0.215
4.311028,-0.193,0.084,-0.008,0.211
4.322993,-0.212,0.114,-0.002,0.240
4.325234,-0.275,0.087,0.003,0.289
4.327212,-0.285,0.076,0.007,0.295
4.329342,-0.291,0.066,0.009,0.299
4.335806,-0.294,0.053,0.013,0.298
4.338142,-0.286,0.038,0.023,0.290
4.343004,-0.286,0.039,0.024,0.290
4.343075,-0.285,0.040,0.025,0.289
4.344291,-0.289,0.044,0.023,0.293
4.350000,-0.295,0.054,0.022,0.300
4.350043,-0.303,0.059,0.020,0.310
4.350531,-0.314,0.062,0.019,0.321
4.352632,-0.323,0.068,0.019,0.331
4.354813,-0.331,0.075,0.019,0.340
4.357729,-0.338,0.084,0.019,0.348
4.358899,-0.340,0.097,0.020,0.354
4.361092,-0.345,0.103,0.017,0.360
4.363131,-0.342,0.112,0.016,0.361
4.367777,-0.345,0.120,0.012,0.365
4.367871,-0.342,0.122,0.008,0.364
4.369607,-0.339,0.130,0.007,0.363
4.375114,-0.338,0.130,0.002,0.362
4.375188,-0.330,0.133,0.001,0.356
4.376029,-0.323,0.133,-0.000,0.349
4.378012,-0.313,0.136,-0.002,0.341
4.385376,-0.305,0.130,-0.000,0.331
4.392232,-0.276,0.062,-0.002,0.283
4.394820,-0.265,-0.016,-0.011,0.266
4.400063,-0.261,-0.040,-0.019,0.264
4.400215,-0.259,-0.062,-0.025,0.268
4.401281,-0.259,-0.082,-0.033,0.274
4.403446,-0.261,-0.098,-0.037,0.281
4.408846,-0.258,-0.109,-0.042,0.283
4.408905,-0.258,-0.119,-0.044,0.287
4.409921,-0.259,-0.133,-0.046,0.295
4.414572,-0.261,-0.149,-0.046,0.304
4.414613,-0.261,-0.166,-0.047,0.313
4.416775,-0.262,-0.187,-0.044,0.325
4.418224,-0.263,-0.211,-0.044,0.340
4.420279,-0.262,-0.233,-0.044,0.353
4.427807,-0.261,-0.252,-0.046,0.365
4.433514,-0.245,-0.342,-0.049,0.423
4.433556,-0.229,-0.348,-0.046,0.419
4.435065,-0.214,-0.348,-0.041,0.411
4.437108,-0.199,-0.340,-0.035,0.395
4.439657,-0.184,-0.334,-0.033,0.382
4.441361,-0.165,-0.329,-0.030,0.369
4.443433,-0.152,-0.321,-0.027,0.356
4.445640,-0.129,-0.303,-0.027,0.330
4.449418,-0.108,-0.297,-0.028,0.317
4.449973,-0.091,-0.283,-0.035,0.300
4.452112,-0.077,-0.268,-0.037,0.281
4.454083,-0.068,-0.260,-0.042,0.272
4.456482,-0.048,-0.255,-0.046,0.264
4.458312,-0.033,-0.249,-0.049,0.256
4.460383,-0.017,-0.244,-0.054,0.251
4.462620,-0.006,-0.246,-0.059,0.253
4.465569,0.003,-0.247,-0.065,0.255
4.466865,0.018,-0.252,-0.069,0.262
4.469150,0.031,-0.260,-0.075,0.273
4.471390,0.046,-0.274,-0.078,0.288
4.474968,0.064,-0.281,-0.083,0.300
4.475330,0.086,-0.285,-0.089,0.311
4.477393,0.102,-0.309,-0.094,0.339
4.480883,0.124,-0.324,-0.103,0.362
4.481586,0.141,-0.335,-0.110,0.380
4.483786,0.159,-0.352,-0.119,0.404
4.485813,0.185,-0.358,-0.124,0.422
4.489534,0.206,-0.364,-0.124,0.436
4.490077,0.224,-0.363,-0.122,0.444
4.492259,0.240,-0.359,-0.122,0.449
4.494310,0.250,-0.359,-0.119,0.454
4.498015,0.262,-0.356,-0.119,0.458
4.498537,0.270,-0.348,-0.125,0.458
4.500728,0.273,-0.345,-0.131,0.459
4.502804,0.266,-0.348,-0.121,0.455
4.507990,0.246,-0.360,-0.087,0.445
4.511356,0.143,-0.448,0.097,0.480
4.518865,0.108,-0.472,0.144,0.505
4.525505,0.046,-0.439,0.089,0.450
4.528232,0.056,-0.297,-0.033,0.304
4.532847,0.060,-0.249,-0.057,0.262
4.532911,0.063,-0.203,-0.072,0.224
4.534805,0.064,-0.165,-0.078,0.194
4.536734,0.068,-0.126,-0.078,0.163
4.541692,0.066,-0.089,-0.072,0.132
4.541773,0.063,-0.060,-0.066,0.109
4.543242,0.058,-0.033,-0.057,0.088
4.545190,0.051,-0.012,-0.044,0.069
4.549754,0.040,-0.001,-0.028,0.049
4.549792,0.033,0.005,-0.013,0.035
4.551504,0.023,0.004,0.005,0.024
4.553582,0.012,0.000,0.025,0.028
4.557265,0.007,-0.004,0.045,0.046
4.557852,0.001,-0.011,0.068,0.069
4.559955,-0.005,-0.023,0.089,0.092
4.562061,-0.009,-0.046,0.108,0.118
4.567003,-0.013,-0.073,0.124,0.145
4.567075,-0.015,-0.105,0.135,0.172
4.568645,-0.019,-0.137,0.145,0.200
4.570597,-0.025,-0.172,0.151,0.231
4.575962,-0.030,-0.208,0.154,0.260
4.579312,-0.041,-0.315,0.139,0.347
4.583615,-0.042,-0.347,0.129,0.373
4.583715,-0.041,-0.371,0.115,0.391
4.585495,-0.036,-0.395,0.097,0.408
4.587851,-0.030,-0.411,0.082,0.420
4.592842,-0.024,-0.421,0.067,0.427
4.596431,0.002,-0.436,0.047,0.439
4.602057,0.013,-0.436,0.044,0.439
4.612385,0.038,-0.458,0.036,0.461
4.624524,0.077,-0.459,0.028,0.467
4.628049,0.157,-0.367,0.008,0.399
4.635631,0.166,-0.351,0.008,0.388
4.643868,0.195,-0.299,0.008,0.357
4.651254,0.192,-0.285,0.017,0.343
4.659700,0.162,-0.281,0.025,0.325
4.667014,0.123,-0.281,0.023,0.308
4.670153,0.095,-0.280,0.024,0.296
4.675468,0.088,-0.281,0.024,0.295
4.678786,0.064,-0.293,0.024,0.301
4.684329,0.062,-0.303,0.020,0.310
4.687323,0.049,-0.327,0.017,0.331
4.692660,0.047,-0.332,0.013,0.336
4.692710,0.046,-0.337,0.013,0.341
4.693478,0.045,-0.329,0.011,0.332
4.695626,0.041,-0.327,0.009,0.330
4.699503,0.041,-0.319,0.009,0.322
4.699886,0.036,-0.314,0.008,0.316
4.701852,0.035,-0.309,0.005,0.311
4.703942,0.036,-0.305,-0.000,0.308
4.707434,0.036,-0.298,-0.003,0.300
4.708296,0.038,-0.299,-0.003,0.302
4.710270,0.038,-0.292,-0.003,0.294
4.712439,0.035,-0.288,-0.000,0.290
4.716682,0.034,-0.283,0.003,0.285
4.716823,0.027,-0.279,0.006,0.280
4.719144,0.024,-0.271,0.008,0.272
4.721610,0.017,-0.265,0.013,0.266
4.727152,0.014,-0.257,0.016,0.257
4.730298,0.003,-0.232,0.020,0.233
4.735356,-0.002,-0.225,0.022,0.226
4.735447,-0.002,-0.219,0.025,0.220
4.736075,-0.003,-0.211,0.029,0.213
4.737989,-0.005,-0.203,0.033,0.205
4.742448,-0.008,-0.198,0.039,0.202
4.742520,-0.011,-0.188,0.044,0.193
4.744179,-0.015,-0.183,0.047,0.190
4.748933,-0.016,-0.177,0.050,0.185
4.748973,-0.021,-0.171,0.053,0.180
4.751503,-0.025,-0.165,0.058,0.177
4.752559,-0.030,-0.164,0.063,0.178
4.759677,-0.036,-0.164,0.068,0.181
4.765093,-0.055,-0.156,0.082,0.185
4.765723,-0.054,-0.151,0.084,0.181
4.767526,-0.058,-0.160,0.086,0.191
4.769512,-0.060,-0.166,0.088,0.197
4.773869,-0.063,-0.167,0.091,0.201
4.774013,-0.061,-0.173,0.095,0.207
4.776074,-0.061,-0.178,0.099,0.213
4.778082,-0.060,-0.176,0.100,0.211
4.784307,-0.060,-0.181,0.101,0.216
4.786595,-0.059,-0.181,0.101,0.215
4.792123,-0.063,-0.181,0.100,0.216
4.792254,-0.063,-0.180,0.101,0.215
4.793041,-0.068,-0.177,0.101,0.215
4.795005,-0.071,-0.173,0.102,0.214
4.801127,-0.078,-0.173,0.104,0.217
4.803464,-0.094,-0.171,0.108,0.223
4.811181,-0.099,-0.170,0.107,0.224
4.820986,-0.100,-0.167,0.094,0.217
4.824776,-0.072,-0.136,0.082,0.174
4.826752,-0.066,-0.123,0.082,0.162
4.828961,-0.060,-0.105,0.078,0.144
4.834787,-0.054,-0.081,0.075,0.123
4.837470,-0.043,0.001,0.077,0.088
4.842200,-0.041,0.033,0.079,0.095
4.842277,-0.043,0.066,0.078,0.111
4.843879,-0.041,0.105,0.078,0.137
4.845981,-0.042,0.143,0.077,0.168
4.849580,-0.044,0.186,0.075,0.205
4.850026,-0.048,0.232,0.073,0.248
4.852247,-0.048,0.272,0.069,0.285
4.854406,-0.049,0.313,0.066,0.323
4.857753,-0.048,0.351,0.061,0.359
4.858488,-0.046,0.390,0.056,0.396
4.860908,-0.043,0.419,0.060,0.425
4.863061,-0.030,0.450,0.050,0.453
4.866309,-0.016,0.465,0.036,0.467
4.867026,0.001,0.474,0.023,0.475
4.869323,0.019,0.476,0.011,0.477
4.875817,0.036,0.474,-0.000,0.475
4.885661,0.112,0.440,-0.006,0.454
4.891495,0.141,0.374,0.016,0.400
4.891553,0.141,0.360,0.019,0.388
4.892463,0.139,0.342,0.023,0.370
4.894564,0.135,0.326,0.027,0.354
4.899412,0.133,0.313,0.029,0.341
4.899467,0.124,0.298,0.034,0.325
4.900934,0.119,0.281,0.036,0.307
4.902928,0.116,0.274,0.040,0.300
4.908837,0.112,0.263,0.042,0.289
4.911496,0.101,0.211,0.055,0.241
4.917260,0.097,0.191,0.060,0.222
4.919969,0.095,0.116,0.074,0.167
4.925401,0.096,0.089,0.077,0.152
4.925457,0.102,0.067,0.079,0.146
4.926421,0.110,0.050,0.082,0.146
4.928521,0.117,0.035,0.080,0.146
4.933474,0.127,0.028,0.079,0.152
4.933539,0.133,0.024,0.078,0.156
4.934760,0.143,0.028,0.075,0.164
4.936927,0.144,0.035,0.074,0.166
4.941468,0.144,0.050,0.075,0.170
4.941534,0.141,0.064,0.075,0.172
4.943418,0.139,0.075,0.078,0.176
4.945410,0.134,0.088,0.080,0.179
4.950103,0.127,0.097,0.082,0.179
