# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 17:25:07.357
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
2.788927,-0.133,0.012,-0.039,0.140
2.796171,-0.130,-0.010,-0.041,0.136
2.805607,-0.125,-0.088,-0.037,0.157
2.807832,-0.125,-0.165,-0.022,0.208
2.809991,-0.130,-0.182,-0.020,0.224
2.813153,-0.130,-0.198,-0.016,0.237
2.814233,-0.131,-0.211,-0.016,0.249
2.823136,-0.136,-0.222,-0.016,0.261
2.832991,-0.149,-0.277,-0.022,0.316
2.835387,-0.165,-0.364,-0.041,0.402
2.837588,-0.168,-0.374,-0.047,0.412
2.839631,-0.169,-0.379,-0.054,0.418
2.844087,-0.169,-0.380,-0.060,0.420
2.844137,-0.166,-0.371,-0.069,0.413
2.845894,-0.162,-0.356,-0.075,0.398
2.848070,-0.160,-0.330,-0.081,0.376
2.853948,-0.155,-0.301,-0.089,0.350
2.863571,-0.143,-0.178,-0.109,0.253
2.873197,-0.119,0.021,-0.124,0.173
2.875637,-0.078,0.115,-0.119,0.183
2.877850,-0.063,0.128,-0.120,0.187
2.879911,-0.050,0.137,-0.122,0.190
2.882068,-0.038,0.143,-0.125,0.194
2.886327,-0.028,0.145,-0.131,0.198
2.886382,-0.020,0.147,-0.135,0.200
2.888483,-0.011,0.153,-0.140,0.207
2.895817,-0.009,0.150,-0.147,0.210
2.905413,-0.037,0.134,-0.177,0.226
2.915232,-0.111,0.098,-0.187,0.239
2.918095,-0.175,0.032,-0.142,0.228
2.920024,-0.175,0.017,-0.129,0.218
2.922132,-0.171,-0.001,-0.115,0.206
2.927876,-0.163,-0.011,-0.102,0.192
2.930575,-0.118,-0.057,-0.068,0.147
2.937624,-0.100,-0.070,-0.058,0.135
2.947101,-0.016,-0.105,-0.017,0.108
2.956642,0.056,-0.103,-0.002,0.117
2.963030,0.104,-0.060,0.024,0.122
2.967428,0.111,-0.022,0.030,0.117
2.968853,0.107,-0.005,0.031,0.112
2.970802,0.106,0.010,0.033,0.111
2.972894,0.105,0.027,0.034,0.113
2.977182,0.104,0.039,0.035,0.116
2.977706,0.102,0.053,0.035,0.120
2.979396,0.101,0.067,0.036,0.127
2.981403,0.105,0.084,0.035,0.139
2.986704,0.104,0.099,0.033,0.147
2.989913,0.118,0.159,0.023,0.199
2.996274,0.126,0.180,0.020,0.220
2.998507,0.145,0.215,0.013,0.260
3.005809,0.150,0.219,0.009,0.265
3.015276,0.161,0.171,0.003,0.235
3.017674,0.145,0.071,0.005,0.162
3.019550,0.139,0.042,0.007,0.145
3.021662,0.133,0.011,0.009,0.134
3.027485,0.124,-0.016,0.012,0.126
3.027538,0.116,-0.043,0.017,0.125
3.028042,0.108,-0.065,0.022,0.128
3.030103,0.099,-0.088,0.027,0.135
3.037620,0.090,-0.111,0.031,0.147
3.047151,0.061,-0.177,0.044,0.192
3.056679,0.041,-0.195,0.049,0.206
3.059753,0.030,-0.195,0.060,0.207
3.061806,0.028,-0.194,0.066,0.207
3.064053,0.023,-0.189,0.073,0.204
3.069017,0.017,-0.186,0.082,0.204
3.069064,0.006,-0.183,0.088,0.203
3.070375,-0.002,-0.180,0.091,0.201
3.072496,-0.010,-0.178,0.093,0.201
3.078594,-0.020,-0.180,0.091,0.202
3.081089,-0.035,-0.181,0.095,0.207
3.087953,-0.033,-0.182,0.094,0.207
3.097413,-0.022,-0.176,0.071,0.191
3.099977,-0.011,-0.153,0.040,0.158
3.102088,-0.010,-0.137,0.039,0.143
3.104208,-0.010,-0.121,0.035,0.126
3.106313,-0.011,-0.108,0.031,0.113
3.110708,-0.015,-0.094,0.029,0.100
3.110768,-0.019,-0.078,0.025,0.084
3.112929,-0.022,-0.070,0.020,0.076
3.114897,-0.024,-0.065,0.016,0.071
3.120253,-0.024,-0.061,0.013,0.067
3.120301,-0.024,-0.060,0.011,0.065
3.121157,-0.026,-0.061,0.009,0.067
3.123550,-0.024,-0.070,0.006,0.074
3.129622,-0.017,-0.068,0.003,0.071
3.139009,-0.005,-0.067,0.003,0.067
3.148449,-0.002,-0.055,0.005,0.055
3.150805,-0.016,-0.033,-0.005,0.037
3.152912,-0.024,-0.026,-0.004,0.035
3.155041,-0.026,-0.022,-0.003,0.034
3.160889,-0.035,-0.017,-0.000,0.039
3.160964,-0.046,-0.012,0.003,0.047
3.161441,-0.052,-0.006,0.005,0.052
3.163546,-0.063,-0.007,0.006,0.063
3.170472,-0.072,-0.004,0.009,0.073
3.180104,-0.096,-0.024,0.019,0.101
3.189436,-0.086,-0.032,0.039,0.099
3.198684,-0.068,-0.039,0.045,0.090
3.208039,-0.075,-0.051,0.056,0.107
3.217457,-0.162,-0.028,0.106,0.195
3.226865,-0.209,0.023,0.118,0.241
3.237074,-0.130,0.084,0.062,0.167
3.246315,-0.048,0.182,0.001,0.188
3.255800,-0.025,0.290,-0.037,0.293
3.265549,-0.041,0.396,-0.075,0.405
3.274982,-0.108,0.475,-0.087,0.495
3.284567,-0.129,0.473,-0.076,0.496
3.294083,-0.110,0.443,-0.020,0.457
3.303769,-0.107,0.417,0.017,0.430
3.313411,-0.136,0.373,0.029,0.398
3.322955,-0.173,0.362,0.046,0.403
3.332488,-0.220,0.359,0.060,0.426
3.341925,-0.252,0.360,0.062,0.444
3.351564,-0.275,0.389,0.050,0.479
3.361184,-0.285,0.481,0.025,0.560
3.370732,-0.303,0.635,-0.017,0.704
3.380256,-0.335,0.744,-0.041,0.817
3.389840,-0.373,0.933,-0.005,1.005
3.399284,-0.419,1.180,0.007,1.253
3.402908,-0.455,1.315,-0.032,1.391
3.404886,-0.452,1.275,-0.027,1.354
3.410868,-0.446,1.214,-0.009,1.294
3.413369,-0.424,0.993,0.078,1.083
3.420720,-0.412,0.911,0.113,1.007
3.430297,-0.324,0.651,0.248,0.768
3.439889,-0.195,0.516,0.333,0.644
3.443009,-0.072,0.485,0.366,0.612
3.445132,-0.059,0.486,0.363,0.609
3.447215,-0.052,0.489,0.356,0.607
3.452150,-0.046,0.498,0.349,0.610
3.452199,-0.042,0.509,0.337,0.612
3.453692,-0.037,0.524,0.321,0.616
3.455778,-0.037,0.538,0.298,0.616
3.462350,-0.037,0.553,0.277,0.620
3.472055,-0.054,0.617,0.161,0.640
3.481704,-0.089,0.651,0.041,0.659
3.485359,-0.094,0.662,-0.043,0.670
3.487466,-0.083,0.661,-0.054,0.668
3.489611,-0.066,0.659,-0.064,0.665
3.494150,-0.046,0.659,-0.072,0.664
3.494204,-0.021,0.654,-0.081,0.659
3.496020,0.007,0.646,-0.087,0.652
3.498268,0.038,0.639,-0.094,0.647
3.503753,0.068,0.629,-0.100,0.641
3.506742,0.146,0.589,-0.108,0.616
3.513417,0.170,0.573,-0.109,0.607
3.523030,0.224,0.505,-0.088,0.559
3.525638,0.222,0.450,-0.059,0.505
3.527816,0.215,0.432,-0.050,0.485
3.529906,0.205,0.415,-0.044,0.465
3.535964,0.200,0.402,-0.037,0.451
3.538301,0.179,0.357,-0.008,0.399
3.545742,0.171,0.347,0.002,0.387
3.555246,0.148,0.318,0.024,0.351
3.557699,0.121,0.329,0.025,0.351
3.559552,0.113,0.334,0.023,0.353
3.561696,0.107,0.335,0.022,0.352
3.563721,0.101,0.334,0.020,0.349
3.569627,0.095,0.331,0.019,0.345
3.569697,0.084,0.325,0.009,0.336
3.570170,0.075,0.320,0.002,0.329
3.572332,0.071,0.313,-0.004,0.321
3.580096,0.064,0.312,-0.008,0.318
3.589385,0.051,0.299,-0.026,0.305
3.598946,0.034,0.277,-0.057,0.285
3.601816,0.023,0.258,-0.081,0.271
3.603982,0.025,0.265,-0.082,0.279
3.606044,0.028,0.274,-0.083,0.287
3.610338,0.027,0.285,-0.086,0.299
3.610414,0.029,0.297,-0.088,0.311
3.612383,0.029,0.309,-0.089,0.323
3.614491,0.031,0.315,-0.089,0.329
3.619905,0.034,0.314,-0.089,0.328
3.623244,0.042,0.302,-0.077,0.314
3.629384,0.049,0.291,-0.072,0.304
3.638716,0.078,0.264,-0.060,0.282
3.642078,0.137,0.224,-0.048,0.266
3.644284,0.143,0.213,-0.044,0.260
3.646313,0.150,0.199,-0.043,0.253
3.652089,0.156,0.189,-0.041,0.249
3.654732,0.172,0.166,-0.027,0.241
3.661677,0.172,0.159,-0.022,0.235
3.671158,0.156,0.143,-0.022,0.213
3.680658,0.115,0.138,-0.046,0.185
3.684470,0.068,0.112,-0.077,0.152
3.686682,0.063,0.106,-0.081,0.148
3.688635,0.057,0.098,-0.081,0.139
3.693577,0.056,0.084,-0.080,0.129
3.697552,0.062,0.050,-0.076,0.110
3.703215,0.063,0.038,-0.075,0.105
3.705583,0.072,0.011,-0.076,0.105
3.712628,0.073,0.005,-0.078,0.107
3.722006,0.083,-0.004,-0.081,0.116
3.724696,0.096,-0.018,-0.086,0.130
3.726743,0.100,-0.023,-0.087,0.135
3.728888,0.102,-0.031,-0.088,0.139
3.730989,0.105,-0.043,-0.089,0.144
3.735703,0.104,-0.054,-0.089,0.147
3.735771,0.101,-0.067,-0.089,0.151
3.737797,0.100,-0.082,-0.087,0.156
3.739568,0.096,-0.094,-0.086,0.160
3.745517,0.091,-0.101,-0.082,0.159
3.755085,0.077,-0.153,-0.074,0.186
3.764812,0.068,-0.199,-0.074,0.223
3.767045,0.083,-0.249,-0.066,0.271
3.769131,0.084,-0.260,-0.060,0.280
3.771215,0.088,-0.272,-0.059,0.292
3.777714,0.091,-0.280,-0.054,0.299
3.787466,0.095,-0.319,-0.038,0.335
3.797000,0.088,-0.342,-0.026,0.354
3.800908,0.062,-0.367,-0.025,0.373
3.802950,0.053,-0.369,-0.025,0.374
3.805085,0.042,-0.373,-0.024,0.376
3.810889,0.031,-0.376,-0.022,0.378
3.813562,-0.008,-0.379,-0.017,0.379
3.820578,-0.019,-0.380,-0.019,0.381
3.830048,-0.069,-0.373,-0.025,0.380
3.839695,-0.107,-0.347,-0.036,0.365
3.843228,-0.130,-0.277,-0.036,0.308
3.845305,-0.132,-0.270,-0.037,0.303
3.847417,-0.135,-0.261,-0.038,0.297
3.853000,-0.133,-0.260,-0.039,0.295
3.856008,-0.136,-0.263,-0.037,0.298
3.864523,-0.138,-0.264,-0.037,0.300
3.873959,-0.131,-0.259,-0.036,0.292
3.877653,-0.100,-0.208,-0.030,0.233
3.879211,-0.094,-0.203,-0.026,0.225
3.885221,-0.089,-0.193,-0.024,0.214
3.887724,-0.078,-0.171,-0.015,0.189
3.894659,-0.080,-0.164,-0.014,0.183
3.904172,-0.105,-0.153,-0.011,0.186
3.913812,-0.159,-0.158,-0.011,0.224
3.918285,-0.234,-0.208,-0.006,0.313
3.919563,-0.246,-0.221,-0.005,0.331
3.921522,-0.257,-0.236,-0.004,0.349
3.927352,-0.270,-0.254,0.001,0.371
3.930015,-0.300,-0.302,0.009,0.425
3.937325,-0.306,-0.315,0.013,0.439
3.946865,-0.346,-0.408,0.030,0.536
3.949212,-0.406,-0.518,0.023,0.659
3.951225,-0.428,-0.541,0.025,0.690
3.953420,-0.449,-0.566,0.028,0.723
3.955411,-0.473,-0.595,0.030,0.761
3.960733,-0.499,-0.619,0.033,0.796
3.960776,-0.524,-0.643,0.034,0.830
3.961779,-0.549,-0.665,0.031,0.863
3.966498,-0.570,-0.685,0.030,0.892
3.966548,-0.586,-0.704,0.027,0.916
3.970477,-0.600,-0.716,0.023,0.935
3.970517,-0.608,-0.724,0.023,0.946
3.972346,-0.606,-0.734,0.024,0.953
3.980270,-0.599,-0.753,0.024,0.962
3.989677,-0.511,-0.639,0.029,0.819
3.993582,-0.303,-0.479,0.051,0.569
3.995892,-0.265,-0.467,0.058,0.540
4.002321,-0.229,-0.453,0.067,0.512
4.012100,-0.118,-0.391,0.111,0.423
4.014853,-0.058,-0.338,0.134,0.369
4.021767,-0.050,-0.330,0.134,0.360
4.031443,-0.049,-0.310,0.126,0.338
4.033760,-0.098,-0.341,0.096,0.368
4.035849,-0.109,-0.357,0.093,0.384
4.038004,-0.124,-0.365,0.091,0.396
4.043331,-0.133,-0.382,0.090,0.415
4.043379,-0.144,-0.397,0.089,0.432
4.044548,-0.153,-0.414,0.089,0.450
4.046452,-0.159,-0.429,0.089,0.466
4.053044,-0.164,-0.443,0.090,0.481
4.063081,-0.181,-0.492,0.091,0.533
4.065687,-0.181,-0.484,0.091,0.525
4.067696,-0.176,-0.467,0.090,0.507
4.069707,-0.171,-0.452,0.086,0.491
4.071952,-0.165,-0.434,0.086,0.472
4.075979,-0.154,-0.408,0.085,0.444
4.076071,-0.144,-0.384,0.085,0.419
4.078242,-0.130,-0.359,0.084,0.391
4.080337,-0.115,-0.332,0.082,0.361
4.085931,-0.099,-0.308,0.078,0.333
4.089038,-0.046,-0.257,0.071,0.270
4.095641,-0.026,-0.244,0.066,0.254
4.105292,0.063,-0.221,0.061,0.238
4.107980,0.140,-0.183,0.041,0.234
4.110040,0.154,-0.148,0.038,0.216
4.112199,0.167,-0.117,0.036,0.207
4.114264,0.174,-0.094,0.033,0.201
4.118922,0.181,-0.070,0.030,0.196
4.118973,0.187,-0.054,0.029,0.196
4.120850,0.190,-0.040,0.027,0.196
4.122815,0.196,-0.028,0.023,0.200
4.128987,0.195,-0.026,0.022,0.198
4.131546,0.203,-0.031,0.013,0.205
4.138595,0.206,-0.039,0.012,0.210
4.148176,0.212,-0.073,0.014,0.225
4.152402,0.151,-0.160,0.027,0.222
4.154465,0.132,-0.175,0.030,0.221
4.160703,0.111,-0.188,0.034,0.221
4.162894,0.057,-0.213,0.038,0.223
4.170732,0.039,-0.220,0.039,0.227
4.180128,-0.020,-0.233,0.025,0.236
4.184153,-0.057,-0.274,0.013,0.280
4.186186,-0.057,-0.287,0.013,0.293
4.188293,-0.052,-0.302,0.011,0.306
4.194153,-0.046,-0.308,0.012,0.311
4.203857,-0.021,-0.335,0.014,0.336
4.213436,0.028,-0.337,0.017,0.339
4.222960,0.061,-0.294,0.007,0.301
4.226424,0.084,-0.248,-0.017,0.262
4.229141,0.086,-0.238,-0.022,0.254
4.230724,0.085,-0.233,-0.025,0.250
4.235504,0.084,-0.230,-0.028,0.246
4.237674,0.084,-0.220,-0.032,0.238
4.245627,0.082,-0.203,-0.035,0.221
4.248021,0.079,-0.162,-0.032,0.184
4.254901,0.082,-0.149,-0.031,0.173
4.264539,0.083,-0.089,-0.028,0.125
4.266779,0.075,-0.057,-0.032,0.100
4.268868,0.071,-0.051,-0.031,0.093
4.271133,0.064,-0.055,-0.027,0.089
4.277251,0.056,-0.054,-0.024,0.081
4.279489,0.052,-0.055,-0.027,0.081
4.288711,0.052,-0.061,-0.030,0.086
4.292206,0.057,-0.071,-0.030,0.096
4.294225,0.057,-0.073,-0.030,0.098
4.297325,0.056,-0.078,-0.030,0.101
4.301126,0.056,-0.087,-0.030,0.107
4.304774,0.046,-0.112,-0.026,0.124
4.310727,0.046,-0.119,-0.025,0.130
4.313259,0.035,-0.123,-0.011,0.129
4.320363,0.034,-0.119,-0.008,0.123
4.330076,0.029,-0.112,0.009,0.116
4.332339,0.036,-0.104,0.012,0.111
4.334464,0.041,-0.101,0.013,0.110
4.337556,0.040,-0.097,0.009,0.105
4.338806,0.040,-0.094,0.005,0.102
4.343776,0.035,-0.094,-0.005,0.101
4.343835,0.035,-0.093,-0.008,0.100
4.345145,0.035,-0.094,-0.008,0.101
4.347141,0.034,-0.087,-0.005,0.093
4.353716,0.030,-0.077,-0.003,0.083
4.363406,0.022,-0.042,-0.003,0.047
4.366206,0.012,0.009,-0.015,0.021
4.368420,0.011,0.018,-0.019,0.028
4.370661,0.012,0.037,-0.021,0.044
4.377104,0.014,0.046,-0.024,0.054
4.386797,0.017,0.087,-0.046,0.099
4.396374,0.014,0.125,-0.066,0.142
4.400120,-0.000,0.160,-0.078,0.178
4.402169,-0.004,0.169,-0.081,0.187
4.404263,-0.006,0.178,-0.082,0.196
4.410882,-0.009,0.183,-0.082,0.201
4.420687,-0.016,0.209,-0.077,0.223
4.430247,-0.014,0.235,-0.061,0.243
4.433982,-0.019,0.269,-0.049,0.274
4.436085,-0.021,0.271,-0.048,0.276
4.438178,-0.025,0.286,-0.046,0.291
4.443707,-0.026,0.301,-0.043,0.305
4.446637,-0.028,0.340,-0.039,0.343
4.453919,-0.027,0.358,-0.037,0.361
4.463494,-0.016,0.411,-0.026,0.412
4.465791,-0.002,0.452,-0.014,0.452
4.467851,0.005,0.459,-0.009,0.459
4.469980,0.008,0.475,-0.006,0.475
4.472092,0.012,0.480,0.001,0.480
4.476339,0.018,0.490,0.002,0.490
4.477327,0.022,0.496,0.006,0.497
4.478369,0.025,0.505,0.013,0.505
4.480552,0.029,0.514,0.019,0.516
4.486150,0.027,0.525,0.023,0.527
4.486204,0.024,0.529,0.027,0.530
4.486890,0.023,0.533,0.029,0.534
4.489005,0.022,0.534,0.034,0.535
4.495751,0.016,0.539,0.038,0.540
4.497877,0.002,0.539,0.053,0.541
4.505377,-0.005,0.540,0.060,0.543
4.514918,-0.028,0.536,0.085,0.544
4.517546,-0.046,0.531,0.102,0.543
4.520915,-0.049,0.530,0.108,0.543
4.534358,-0.052,0.529,0.111,0.543
4.537804,-0.050,0.530,0.119,0.546
4.544415,-0.050,0.536,0.119,0.552
4.553990,-0.041,0.590,0.118,0.603
4.563505,-0.046,0.709,0.100,0.717
4.567332,-0.080,0.891,0.074,0.897
4.569933,-0.088,0.932,0.072,0.939
4.571567,-0.097,0.977,0.078,0.985
4.576619,-0.107,1.024,0.075,1.032
4.580007,-0.121,1.122,0.041,1.129
4.586278,-0.116,1.141,0.030,1.147
4.588494,-0.076,1.161,0.018,1.163
4.595705,-0.053,1.155,0.027,1.156
4.605139,0.035,1.115,0.072,1.118
4.608014,0.152,1.075,0.161,1.098
4.609675,0.162,1.067,0.171,1.092
4.611761,0.165,1.062,0.177,1.089
4.613880,0.162,1.051,0.181,1.078
4.617884,0.159,1.040,0.179,1.067
4.618150,0.148,1.025,0.176,1.050
4.620392,0.137,1.010,0.171,1.034
4.622612,0.124,0.994,0.166,1.016
4.627469,0.111,0.972,0.161,0.992
4.627499,0.100,0.953,0.154,0.970
4.628726,0.091,0.933,0.150,0.950
4.630981,0.080,0.910,0.146,0.925
4.636949,0.075,0.894,0.145,0.909
4.646295,0.066,0.831,0.135,0.844
4.649943,0.056,0.755,0.080,0.761
4.652044,0.058,0.755,0.066,0.760
4.654130,0.057,0.759,0.051,0.763
4.659917,0.057,0.767,0.036,0.770
4.662625,0.058,0.821,-0.020,0.823
4.669660,0.060,0.847,-0.039,0.850
4.679270,0.069,0.940,-0.110,0.948
4.688911,0.118,1.001,-0.119,1.015
4.692270,0.207,0.999,-0.072,1.023
4.694375,0.224,0.994,-0.061,1.021
4.697714,0.234,0.986,-0.052,1.015
4.700291,0.244,0.983,-0.044,1.014
4.700761,0.249,0.981,-0.038,1.013
4.702836,0.254,0.977,-0.037,1.010
4.704958,0.250,0.970,-0.037,1.002
4.710097,0.245,0.966,-0.037,0.998
4.713399,0.226,0.966,-0.028,0.993
4.719755,0.212,0.965,-0.024,0.989
4.721886,0.187,0.960,0.003,0.978
4.729259,0.181,0.953,0.014,0.970
4.738597,0.154,0.900,0.049,0.915
4.740972,0.133,0.858,0.062,0.870
4.743075,0.127,0.844,0.064,0.856
4.745374,0.124,0.837,0.068,0.849
4.747282,0.121,0.833,0.067,0.845
4.751354,0.118,0.823,0.068,0.835
4.751593,0.116,0.817,0.067,0.828
4.753865,0.115,0.809,0.066,0.819
4.755859,0.116,0.804,0.063,0.815
4.761875,0.116,0.793,0.057,0.803
4.761977,0.116,0.789,0.053,0.799
4.763069,0.122,0.789,0.050,0.800
4.771142,0.127,0.789,0.045,0.801
4.780769,0.155,0.805,0.024,0.820
4.783245,0.196,0.853,-0.010,0.875
4.785448,0.200,0.867,-0.017,0.890
4.787773,0.203,0.882,-0.026,0.905
4.793880,0.205,0.896,-0.032,0.919
4.796020,0.193,0.936,-0.058,0.957
4.803839,0.188,0.952,-0.066,0.972
4.813442,0.156,1.001,-0.088,1.017
4.817644,0.128,1.042,-0.092,1.054
4.819300,0.123,1.048,-0.091,1.059
4.821397,0.121,1.049,-0.091,1.060
4.826754,0.117,1.054,-0.088,1.064
4.829907,0.106,1.056,-0.075,1.064
4.836734,0.101,1.058,-0.071,1.065
4.846350,0.086,1.053,-0.047,1.058
4.856045,0.073,1.012,-0.020,1.014
4.859549,0.063,0.949,-0.004,0.951
4.861633,0.066,0.941,0.001,0.943
4.863802,0.064,0.931,0.002,0.933
4.868686,0.068,0.926,0.005,0.929
4.872512,0.077,0.905,0.008,0.909
4.878966,0.082,0.900,0.009,0.904
4.888700,0.097,0.896,0.019,0.901
4.891380,0.105,0.914,0.025,0.920
4.893451,0.106,0.919,0.027,0.925
4.895722,0.105,0.924,0.028,0.930
4.901932,0.105,0.930,0.028,0.936
4.911687,0.101,0.947,0.024,0.953
4.921178,0.111,0.955,0.029,0.962
4.930543,0.130,0.952,0.029,0.961
4.933614,0.151,0.941,0.023,0.953
4.935749,0.154,0.938,0.024,0.951
4.937906,0.155,0.937,0.022,0.950
4.942622,0.155,0.936,0.022,0.949
4.942672,0.152,0.929,0.022,0.941
4.944234,0.146,0.926,0.022,0.938
4.946323,0.145,0.921,0.020,0.933
4.952131,0.140,0.916,0.020,0.927
4.955139,0.119,0.888,0.020,0.896
4.962040,0.113,0.880,0.022,0.887
4.971544,0.080,0.843,0.020,0.847
4.973921,0.058,0.825,0.018,0.827
4.980897,0.055,0.822,0.018,0.824
4.984833,0.041,0.797,0.024,0.798
4.986949,0.039,0.789,0.028,0.791
4.991617,0.039,0.786,0.029,0.787
4.995035,0.028,0.776,0.035,0.777
5.001020,0.023,0.773,0.039,0.775
5.003739,0.007,0.781,0.052,0.782
5.005642,0.003,0.789,0.053,0.791
5.012132,-0.003,0.789,0.057,0.791
5.023024,-0.020,0.781,0.063,0.783
5.026810,-0.066,0.786,0.071,0.792
5.029102,-0.077,0.789,0.071,0.796
5.033392,-0.083,0.794,0.071,0.802
5.033442,-0.091,0.792,0.071,0.800
5.035329,-0.096,0.797,0.071,0.805
5.037929,-0.099,0.809,0.074,0.818
5.042877,-0.102,0.822,0.075,0.832
5.046327,-0.099,0.863,0.078,0.872
5.052288,-0.098,0.877,0.077,0.886
5.054516,-0.087,0.924,0.072,0.930
5.061713,-0.082,0.935,0.069,0.941
5.071167,-0.080,0.975,0.066,0.980
5.080476,-0.078,0.985,0.060,0.990
5.084336,-0.085,0.938,0.050,0.943
5.086417,-0.085,0.922,0.051,0.928
5.088534,-0.086,0.907,0.050,0.912
5.093588,-0.088,0.887,0.050,0.893
5.103258,-0.100,0.855,0.046,0.862
5.113056,-0.143,0.853,0.023,0.865
5.122699,-0.182,0.816,0.009,0.836
5.126733,-0.163,0.742,0.014,0.759
5.128987,-0.152,0.720,0.016,0.736
5.136449,-0.141,0.702,0.016,0.717
5.139179,-0.113,0.652,0.011,0.662
5.146130,-0.115,0.639,0.008,0.649
5.155724,-0.131,0.615,-0.003,0.628
5.158371,-0.208,0.557,-0.016,0.595
5.160790,-0.224,0.553,-0.016,0.597
5.162834,-0.237,0.546,-0.016,0.596
5.168092,-0.245,0.480,-0.016,0.539
5.168144,-0.259,0.448,-0.017,0.518
5.168962,-0.269,0.473,-0.022,0.544
5.171049,-0.276,0.508,-0.028,0.579
5.180685,-0.276,0.533,-0.032,0.601
5.183575,-0.208,0.666,-0.031,0.698
5.185650,-0.182,0.693,-0.030,0.717
5.187729,-0.154,0.718,-0.026,0.735
5.192418,-0.129,0.723,-0.026,0.735
5.192468,-0.102,0.731,-0.026,0.738
5.194342,-0.076,0.750,-0.025,0.754
5.196208,-0.057,0.770,-0.024,0.772
5.201987,-0.036,0.788,-0.022,0.789
5.204919,0.012,0.842,-0.014,0.842
5.211373,0.023,0.860,-0.015,0.861
5.213574,0.053,0.902,-0.028,0.904
5.220753,0.062,0.910,-0.036,0.913
5.230182,0.104,0.919,-0.065,0.927
5.232531,0.133,0.881,-0.069,0.893
5.234559,0.133,0.864,-0.065,0.876
5.237727,0.132,0.839,-0.063,0.852
5.238783,0.124,0.817,-0.060,0.829
5.243094,0.115,0.799,-0.057,0.809
5.243254,0.101,0.777,-0.054,0.785
5.245379,0.083,0.753,-0.047,0.759
5.247328,0.066,0.731,-0.039,0.735
5.252739,0.045,0.707,-0.030,0.709
5.252794,0.028,0.685,-0.015,0.686
5.253459,0.014,0.663,0.007,0.664
5.255563,-0.003,0.648,0.027,0.648
5.262142,-0.025,0.629,0.046,0.631
5.271687,-0.107,0.566,0.079,0.581
5.274862,-0.144,0.545,0.095,0.572
5.277989,-0.147,0.547,0.100,0.575
5.279130,-0.143,0.553,0.107,0.582
5.285600,-0.136,0.558,0.115,0.586
5.295420,-0.075,0.600,0.145,0.622
5.305081,0.014,0.689,0.165,0.709
5.308939,0.138,0.838,0.145,0.862
5.310873,0.157,0.870,0.135,0.894
5.312970,0.174,0.897,0.128,0.922
5.318542,0.188,0.920,0.121,0.947
5.321446,0.215,0.985,0.096,1.012
5.328236,0.213,0.993,0.086,1.020
5.337835,0.203,0.987,0.041,1.009
5.340223,0.171,0.951,0.001,0.966
5.342311,0.163,0.944,-0.004,0.958
5.344526,0.156,0.933,-0.008,0.946
5.346558,0.150,0.925,-0.011,0.937
5.351790,0.148,0.916,-0.014,0.928
5.351858,0.144,0.904,-0.017,0.916
5.353217,0.141,0.892,-0.022,0.903
5.355383,0.137,0.882,-0.028,0.893
5.361555,0.132,0.870,-0.032,0.880
5.364043,0.121,0.832,-0.043,0.842
5.371102,0.115,0.822,-0.042,0.831
5.380744,0.079,0.787,-0.032,0.791
5.382816,0.042,0.787,-0.011,0.788
5.385144,0.034,0.793,-0.006,0.794
5.387165,0.029,0.795,0.002,0.796
5.398189,0.028,0.800,0.009,0.801
5.401976,0.045,0.801,0.067,0.805
5.403895,0.051,0.801,0.077,0.807
5.408461,0.060,0.801,0.086,0.808
5.408714,0.072,0.805,0.100,0.814
5.410372,0.083,0.804,0.111,0.816
5.412180,0.093,0.809,0.119,0.823
5.418540,0.099,0.812,0.127,0.828
5.420667,0.117,0.806,0.123,0.824
5.428168,0.124,0.803,0.119,0.821
5.437662,0.129,0.801,0.100,0.818
5.447057,0.146,0.812,0.089,0.830
5.450658,0.177,0.825,0.086,0.848
5.452667,0.188,0.827,0.086,0.853
5.454751,0.194,0.830,0.091,0.857
5.459587,0.199,0.828,0.094,0.857
5.459642,0.206,0.828,0.095,0.859
5.460912,0.209,0.832,0.093,0.863
5.463400,0.211,0.833,0.088,0.864
5.469105,0.212,0.833,0.080,0.864
5.471860,0.205,0.823,0.068,0.851
5.478720,0.205,0.820,0.066,0.848
5.488416,0.204,0.815,0.066,0.843
5.490873,0.193,0.787,0.077,0.814
5.492706,0.188,0.783,0.080,0.809
5.494778,0.183,0.776,0.084,0.801
5.501616,0.178,0.776,0.084,0.800
5.505395,0.152,0.770,0.088,0.790
5.511206,0.145,0.765,0.089,0.783
5.520820,0.127,0.770,0.089,0.785
5.530535,0.096,0.777,0.085,0.788
5.533335,0.078,0.776,0.085,0.784
5.535253,0.075,0.777,0.083,0.785
5.537814,0.068,0.775,0.083,0.782
5.542772,0.066,0.772,0.083,0.779
5.542823,0.066,0.773,0.084,0.781
5.543949,0.061,0.770,0.082,0.776
5.546067,0.060,0.770,0.079,0.776
5.552303,0.056,0.771,0.078,0.777
5.561851,0.062,0.751,0.090,0.759
5.571339,0.046,0.756,0.066,0.760
5.575200,0.025,0.765,0.057,0.767
5.577658,0.024,0.767,0.058,0.770
5.579517,0.025,0.766,0.058,0.769
5.584707,0.025,0.766,0.060,0.769
