# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 17:52:16.866
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
8.592145,-2.601,1.736,-0.190,3.133
8.594821,-2.665,1.852,-0.302,3.259
8.601997,-2.743,1.873,-0.411,3.347
8.610311,-2.889,1.425,-0.737,3.305
8.618324,-2.622,1.151,-0.976,3.025
8.624823,-2.396,0.992,-1.156,2.839
8.633039,-2.162,0.938,-1.356,2.720
8.639529,-1.954,1.002,-1.432,2.621
8.642935,-1.817,0.891,-1.405,2.463
8.648644,-1.767,0.839,-1.388,2.398
8.651983,-1.603,0.754,-1.339,2.221
8.657446,-1.534,0.760,-1.328,2.167
8.660310,-1.323,0.860,-1.305,2.048
8.666182,-1.245,0.898,-1.296,2.009
8.668921,-0.981,1.008,-1.270,1.895
8.673111,-0.885,1.019,-1.250,1.839
8.673161,-0.778,1.014,-1.227,1.772
8.674678,-0.668,1.008,-1.207,1.709
8.676862,-0.566,1.014,-1.193,1.664
8.681507,-0.462,1.014,-1.177,1.621
8.681557,-0.347,0.987,-1.162,1.564
8.683198,-0.227,0.952,-1.145,1.506
8.685332,-0.108,0.909,-1.128,1.452
8.691265,0.017,0.859,-1.111,1.404
8.693994,0.406,0.676,-1.047,1.311
8.699498,0.546,0.596,-1.023,1.304
8.699537,0.696,0.485,-0.996,1.308
8.700643,0.848,0.346,-0.967,1.331
8.702505,0.993,0.188,-0.935,1.377
8.707240,1.126,0.018,-0.899,1.442
8.707285,1.274,-0.202,-0.858,1.549
8.708750,1.432,-0.490,-0.814,1.718
8.710917,1.597,-0.817,-0.769,1.952
8.715649,1.748,-1.144,-0.723,2.211
8.715710,1.870,-1.467,-0.676,2.471
8.717017,1.971,-1.784,-0.633,2.732
8.722942,2.083,-2.156,-0.593,3.056
8.726173,2.662,-3.800,-0.431,4.659
8.727700,2.847,-4.365,-0.380,5.225
8.733229,2.931,-4.729,-0.351,5.575
8.733300,2.939,-4.950,-0.340,5.767
8.734520,2.958,-5.101,-0.346,5.906
8.736622,3.016,-5.264,-0.354,6.078
8.741608,3.123,-5.424,-0.364,6.270
8.741654,3.250,-5.531,-0.386,6.426
8.742720,3.389,-5.560,-0.430,6.526
8.744524,3.522,-5.537,-0.501,6.581
8.749322,3.620,-5.457,-0.622,6.578
8.749360,3.673,-5.388,-0.731,6.561
8.751143,3.709,-5.428,-0.794,6.622
8.753162,3.773,-5.528,-0.842,6.746
8.756093,3.902,-5.598,-0.882,6.881
8.757259,4.150,-5.461,-0.907,6.919
8.759953,4.529,-4.944,-0.915,6.767
8.761599,5.043,-3.769,-0.891,6.359
8.765500,5.460,-2.140,-0.798,5.919
8.766122,5.510,-1.208,-0.613,5.674
8.767885,5.373,-1.175,-0.406,5.515
8.776227,5.231,-1.286,-0.237,5.393
8.785438,4.340,-0.528,0.065,4.372
8.787677,3.737,-0.395,0.225,3.765
8.791207,3.526,-0.323,0.214,3.547
8.793943,3.356,-0.259,0.160,3.370
8.801043,3.119,-0.193,0.093,3.126
8.814092,1.505,-0.040,-0.026,1.506
8.816721,0.525,0.024,-0.028,0.527
8.825093,0.553,0.043,-0.017,0.555
8.832964,0.475,0.098,0.015,0.485
8.835631,0.309,0.087,0.016,0.321
8.842585,0.264,0.083,0.016,0.277
8.850054,0.178,0.064,0.008,0.190
8.852808,0.149,0.040,0.004,0.154
8.858716,0.147,0.040,0.004,0.152
8.864862,0.136,0.026,0.006,0.138
8.864903,0.132,0.017,0.007,0.133
8.865247,0.125,0.012,0.008,0.125
8.867700,0.117,0.015,0.007,0.118
8.869882,0.114,0.011,0.010,0.115
8.874044,0.112,0.013,0.010,0.114
8.874177,0.106,0.007,0.010,0.107
8.875935,0.103,0.009,0.010,0.103
8.877966,0.097,0.005,0.008,0.097
8.883704,0.094,0.004,0.005,0.094
8.883764,0.090,-0.002,0.005,0.091
8.884782,0.088,-0.002,0.005,0.088
8.893355,0.084,-0.002,0.005,0.084
8.901316,0.073,-0.002,0.002,0.073
8.908006,0.073,0.000,0.006,0.074
8.916888,0.066,-0.009,0.002,0.067
8.923957,0.066,-0.013,0.002,0.067
8.926630,0.073,-0.018,0.001,0.076
8.934619,0.073,-0.013,-0.000,0.075
8.942281,0.081,-0.024,0.001,0.084
8.949096,0.089,-0.037,0.001,0.096
8.952054,0.089,-0.043,0.004,0.099
8.956146,0.088,-0.040,0.004,0.097
8.956224,0.089,-0.046,0.005,0.101
8.958646,0.093,-0.049,0.005,0.105
8.960714,0.094,-0.053,0.004,0.108
8.964631,0.094,-0.045,0.004,0.104
8.964758,0.095,-0.054,0.005,0.110
8.966912,0.097,-0.057,0.007,0.113
8.969404,0.095,-0.059,0.010,0.112
8.974860,0.094,-0.056,0.008,0.110
8.977709,0.094,-0.067,0.011,0.116
8.982471,0.097,-0.066,0.011,0.117
8.982519,0.094,-0.067,0.011,0.116
8.984088,0.097,-0.061,0.011,0.115
8.989914,0.094,-0.059,0.010,0.111
8.992269,0.095,-0.061,0.011,0.114
8.994338,0.095,-0.057,0.011,0.112
8.997439,0.097,-0.055,0.011,0.112
8.999590,0.098,-0.057,0.012,0.114
9.001139,0.095,-0.060,0.008,0.113
9.002992,0.090,-0.060,0.011,0.109
9.007186,0.093,-0.062,0.010,0.112
9.007239,0.093,-0.056,0.011,0.109
9.009361,0.093,-0.055,0.012,0.109
9.017424,0.093,-0.051,0.011,0.107
9.025809,0.089,-0.044,0.013,0.100
9.032271,0.087,-0.028,0.013,0.092
9.034558,0.088,-0.021,0.013,0.091
9.038886,0.087,-0.020,0.015,0.090
9.040090,0.087,-0.012,0.013,0.089
9.041179,0.084,-0.011,0.015,0.086
9.043402,0.084,-0.012,0.016,0.087
9.048526,0.081,-0.012,0.017,0.083
9.048586,0.083,-0.005,0.017,0.085
9.049518,0.084,-0.006,0.018,0.086
9.052024,0.082,-0.001,0.016,0.083
9.056672,0.081,-0.005,0.017,0.083
9.056717,0.084,-0.004,0.016,0.086
9.058117,0.084,-0.002,0.017,0.086
9.060022,0.082,-0.006,0.017,0.084
9.064845,0.084,-0.002,0.017,0.086
9.064881,0.082,-0.002,0.018,0.084
9.066382,0.083,-0.004,0.018,0.085
9.068897,0.083,-0.006,0.019,0.086
9.073345,0.083,-0.005,0.018,0.085
9.073399,0.083,0.000,0.018,0.085
9.075027,0.083,-0.001,0.018,0.085
9.076977,0.082,-0.005,0.019,0.084
9.081664,0.083,0.000,0.019,0.085
9.081719,0.083,0.009,0.019,0.086
9.083392,0.089,0.022,0.018,0.094
9.085409,0.087,0.013,0.026,0.091
9.089163,0.086,0.000,0.023,0.089
9.089637,0.084,-0.010,0.019,0.087
9.091767,0.082,-0.015,0.018,0.085
9.094090,0.083,-0.013,0.018,0.086
9.098713,0.083,-0.011,0.019,0.086
9.098766,0.084,-0.001,0.021,0.087
9.100367,0.086,0.002,0.021,0.088
9.102630,0.087,0.009,0.021,0.090
9.108068,0.087,0.011,0.019,0.090
9.110858,0.089,0.002,0.019,0.091
9.116075,0.090,0.006,0.019,0.093
9.116136,0.092,0.001,0.021,0.094
9.117440,0.093,0.005,0.021,0.095
9.124904,0.095,0.006,0.021,0.098
9.132894,0.098,0.001,0.019,0.100
9.138870,0.103,0.006,0.019,0.105
9.138905,0.104,0.010,0.018,0.106
9.140824,0.106,0.009,0.018,0.108
9.142794,0.111,0.009,0.019,0.113
9.148614,0.111,0.011,0.018,0.113
9.151123,0.119,0.010,0.017,0.120
9.156457,0.120,0.012,0.018,0.122
9.156527,0.117,0.009,0.019,0.119
9.157426,0.122,0.012,0.017,0.124
9.160022,0.122,0.010,0.018,0.124
9.165224,0.122,0.006,0.019,0.124
9.165293,0.123,0.006,0.018,0.125
9.165924,0.127,0.010,0.018,0.129
9.168130,0.130,0.009,0.018,0.131
9.174731,0.128,0.001,0.017,0.129
9.184012,0.144,0.015,0.016,0.146
9.191039,0.149,0.010,0.013,0.150
9.193400,0.159,0.016,0.013,0.160
9.201402,0.159,0.010,0.013,0.160
9.207857,0.177,0.022,0.011,0.179
9.210275,0.187,0.023,0.012,0.189
9.214211,0.189,0.026,0.011,0.191
9.214888,0.188,0.020,0.011,0.189
9.216756,0.195,0.023,0.010,0.197
9.224431,0.199,0.029,0.010,0.202
9.227645,0.209,0.032,0.008,0.211
9.231444,0.209,0.031,0.010,0.211
9.231492,0.211,0.031,0.010,0.214
9.233637,0.215,0.027,0.011,0.217
9.235727,0.217,0.029,0.011,0.220
9.239741,0.221,0.031,0.010,0.223
9.239992,0.224,0.035,0.010,0.227
9.242018,0.222,0.022,0.008,0.224
9.244158,0.222,0.021,0.008,0.223
9.248643,0.227,0.031,0.010,0.229
9.248716,0.225,0.028,0.010,0.227
9.250722,0.228,0.027,0.010,0.230
9.252649,0.230,0.028,0.008,0.232
9.256816,0.230,0.037,0.006,0.233
9.257169,0.226,0.029,0.005,0.228
9.260186,0.221,0.022,0.006,0.222
9.261395,0.221,0.028,-0.000,0.223
9.265976,0.214,0.034,-0.003,0.217
9.266046,0.204,0.020,0.001,0.205
9.267730,0.200,0.018,0.002,0.201
9.269742,0.198,0.017,0.004,0.199
9.273051,0.191,0.015,0.004,0.191
9.273854,0.188,0.018,0.004,0.189
9.275896,0.182,0.015,0.005,0.183
9.281309,0.175,0.013,0.005,0.175
9.284422,0.160,0.010,0.007,0.161
9.290681,0.154,0.007,0.008,0.154
9.293262,0.131,-0.001,0.013,0.131
9.300727,0.126,-0.002,0.013,0.127
9.309533,0.101,-0.010,0.018,0.103
9.317338,0.081,-0.015,0.022,0.085
9.324032,0.075,-0.017,0.028,0.081
9.326831,0.073,-0.016,0.039,0.085
9.332566,0.082,-0.004,0.034,0.089
9.335335,0.116,0.004,0.049,0.126
9.340753,0.140,0.013,0.050,0.150
9.340792,0.166,0.020,0.056,0.176
9.341599,0.200,0.033,0.062,0.212
9.344010,0.243,0.054,0.067,0.258
9.349695,0.305,0.071,0.072,0.322
9.352219,0.701,0.189,0.121,0.736
9.357479,0.935,0.253,0.153,0.980
9.357545,1.228,0.301,0.182,1.277
9.359890,1.598,0.325,0.212,1.645
9.360651,2.043,0.331,0.237,2.083
9.365951,2.599,0.307,0.277,2.631
9.365984,3.197,0.365,0.331,3.235
9.367488,3.814,0.523,0.387,3.869
9.369133,4.512,0.560,0.464,4.570
9.372726,5.246,0.542,0.574,5.305
9.373561,5.973,0.522,0.620,6.028
9.375764,6.710,0.517,0.691,6.765
9.383766,7.420,0.586,0.755,7.481
9.386219,8.905,0.997,0.642,8.984
9.390744,9.162,1.222,0.655,9.266
9.390779,9.383,1.533,0.669,9.531
9.392369,9.570,1.998,0.693,9.801
9.394587,9.725,2.578,0.721,10.087
9.398402,9.818,3.156,0.759,10.340
9.399764,9.843,3.637,0.811,10.525
9.400932,9.813,3.989,0.910,10.632
9.403002,9.746,4.162,1.054,10.650
9.407358,9.683,4.166,1.218,10.612
9.407426,9.674,4.082,1.404,10.593
9.409416,9.743,3.946,1.570,10.629
9.414441,9.880,3.789,1.722,10.721
9.414483,10.044,3.635,1.862,10.842
9.415978,10.220,3.511,1.988,10.987
9.417999,10.380,3.428,2.105,11.132
9.424724,10.535,3.387,2.204,11.283
9.431584,11.087,3.530,2.521,11.906
9.434691,11.345,3.747,2.704,12.250
9.440641,11.391,3.749,2.728,12.299
9.443703,11.098,3.355,2.820,11.932
9.447613,10.853,3.137,2.822,11.644
9.447952,10.606,2.865,2.789,11.334
9.449828,10.333,2.523,2.705,10.975
9.452073,9.994,2.142,2.624,10.552
9.457791,9.578,1.772,2.524,10.062
9.461393,8.601,1.197,2.271,8.976
9.465339,7.638,0.717,2.003,7.929
9.465379,7.131,0.380,1.826,7.371
9.466907,6.557,-0.016,1.622,6.755
9.468877,5.962,-0.359,1.398,6.134
9.473549,5.368,-0.641,1.163,5.530
9.473566,4.685,-1.016,0.916,4.881
9.474868,3.533,-1.839,0.696,4.043
9.476965,2.114,-2.751,0.470,3.501
9.480499,0.768,-3.547,0.280,3.640
9.481217,-0.644,-4.528,0.153,4.576
9.483284,-2.027,-5.599,0.096,5.956
9.485411,-3.091,-6.485,0.127,7.185
9.488622,-3.665,-7.073,0.194,7.968
9.489812,-3.917,-7.268,0.275,8.261
9.491825,-4.090,-6.921,0.355,8.047
9.494065,-4.227,-6.265,0.405,7.569
9.499048,-4.364,-5.567,0.413,7.086
9.499138,-4.522,-4.850,0.354,6.640
9.500861,-4.707,-4.137,0.281,6.273
9.502850,-4.909,-3.436,0.172,5.994
9.507472,-5.099,-2.754,0.041,5.796
9.507523,-5.279,-2.111,-0.099,5.686
9.509103,-5.435,-1.517,-0.248,5.649
9.515616,-5.556,-0.964,-0.390,5.653
9.524002,-5.479,0.549,-0.605,5.540
9.526059,-4.788,0.535,-0.471,4.841
9.530495,-4.523,0.403,-0.398,4.558
9.530514,-4.271,0.224,-0.319,4.289
9.532420,-4.049,-0.001,-0.238,4.056
9.539113,-3.686,-0.553,-0.113,3.729
9.543126,-3.392,-1.246,0.027,3.613
9.546988,-3.328,-1.356,0.055,3.594
9.547147,-3.279,-1.438,0.074,3.581
9.549337,-3.235,-1.471,0.083,3.555
9.551094,-3.191,-1.440,0.079,3.502
9.556065,-3.166,-1.373,0.069,3.451
9.559800,-3.158,-0.839,-0.005,3.268
9.562637,-3.181,-0.628,-0.034,3.243
9.563757,-3.219,-0.414,-0.065,3.246
9.565883,-3.271,-0.221,-0.094,3.279
9.567988,-3.328,-0.043,-0.122,3.331
9.570688,-3.392,0.103,-0.149,3.396
9.572245,-3.459,0.213,-0.174,3.470
9.574509,-3.525,0.291,-0.194,3.542
9.576541,-3.596,0.335,-0.214,3.617
9.581289,-3.666,0.352,-0.230,3.690
9.585076,-3.956,0.170,-0.255,3.968
9.591267,-4.068,0.056,-0.257,4.077
9.593594,-4.421,-0.369,-0.229,4.443
9.604037,-4.539,-0.509,-0.205,4.572
9.606172,-5.095,-0.810,-0.042,5.159
9.608246,-5.190,-0.756,-0.005,5.245
9.610400,-5.283,-0.676,0.034,5.326
9.613115,-5.368,-0.572,0.073,5.399
9.615038,-5.445,-0.459,0.111,5.466
9.617455,-5.512,-0.331,0.139,5.524
9.625956,-5.572,-0.206,0.167,5.579
9.634102,-5.725,0.266,0.280,5.738
9.642644,-5.768,0.469,0.449,5.804
9.650831,-5.710,0.447,0.540,5.753
9.657130,-5.624,0.509,0.606,5.679
9.660163,-5.563,0.611,0.594,5.627
9.666663,-5.541,0.648,0.577,5.608
9.676001,-5.398,0.853,0.460,5.484
9.683716,-5.228,1.150,0.287,5.360
9.690926,-5.142,1.444,0.043,5.341
9.693407,-5.137,1.567,-0.185,5.374
9.699549,-5.134,1.576,-0.270,5.377
9.701781,-5.118,1.552,-0.535,5.375
9.706204,-5.104,1.525,-0.626,5.364
9.706247,-5.091,1.500,-0.719,5.356
9.707950,-5.075,1.465,-0.811,5.344
9.710303,-5.053,1.437,-0.903,5.330
9.713129,-5.029,1.412,-0.996,5.317
9.714304,-4.996,1.394,-1.084,5.299
9.716483,-4.960,1.384,-1.171,5.281
9.718377,-4.920,1.385,-1.252,5.262
9.722228,-4.866,1.396,-1.331,5.234
9.722636,-4.810,1.412,-1.404,5.206
9.724745,-4.739,1.448,-1.470,5.169
9.726911,-4.662,1.481,-1.531,5.126
9.732204,-4.570,1.513,-1.581,5.067
9.732269,-4.428,1.498,-1.620,4.947
9.733546,-3.839,0.991,-1.558,4.260
9.735630,-3.036,0.271,-1.549,3.419
9.741682,-2.349,-0.345,-1.432,2.773
9.744444,-1.613,1.214,-1.224,2.361
9.749402,-1.709,1.973,-1.213,2.879
9.749443,-1.829,2.567,-1.233,3.384
9.750615,-1.945,2.921,-1.270,3.732
9.752301,-2.034,3.040,-1.321,3.889
9.756431,-2.090,2.982,-1.370,3.891
9.756489,-2.176,2.871,-1.399,3.865
9.759696,-2.332,2.794,-1.390,3.896
9.761294,-2.470,2.776,-1.357,3.956
9.765124,-2.579,2.809,-1.328,4.038
9.765502,-2.687,2.859,-1.298,4.132
9.767579,-2.792,2.858,-1.262,4.190
9.778492,-2.889,2.717,-1.229,4.152
9.781914,-3.100,0.749,-1.007,3.344
9.784401,-3.089,0.616,-0.968,3.295
9.789079,-3.065,0.580,-0.929,3.255
9.792564,-2.877,0.722,-0.844,3.084
9.800736,-2.801,0.744,-0.820,3.012
9.809405,-2.377,0.825,-0.783,2.636
9.817864,-1.791,1.128,-0.905,2.302
9.824928,-1.275,1.332,-1.147,2.172
9.831941,-0.883,1.381,-1.375,2.139
9.834885,-0.635,1.308,-1.428,2.039
9.839762,-0.538,1.232,-1.414,1.950
9.840119,-0.428,1.134,-1.384,1.840
9.841283,-0.305,1.031,-1.338,1.717
9.843334,-0.183,0.935,-1.284,1.599
9.849403,-0.053,0.859,-1.221,1.493
9.852192,0.440,0.729,-1.033,1.338
9.858623,0.649,0.691,-0.976,1.361
9.866635,1.604,0.391,-0.843,1.854
9.868926,2.329,-0.312,-0.748,2.466
9.873332,2.589,-0.683,-0.706,2.769
9.873430,2.877,-1.178,-0.661,3.178
9.875290,3.183,-1.789,-0.617,3.703
9.877229,3.499,-2.498,-0.573,4.338
9.884070,3.784,-3.262,-0.538,5.025
9.892589,4.109,-5.569,-0.595,6.946
9.900905,4.365,-6.352,-0.780,7.746
9.907153,5.089,-5.396,-0.990,7.483
9.907247,5.466,-4.809,-0.986,7.347
9.909082,5.936,-3.819,-0.949,7.122
9.914480,6.327,-2.470,-0.842,6.844
9.917431,6.030,-1.414,-0.223,6.198
9.923361,5.814,-1.063,-0.071,5.911
9.925999,4.563,-0.604,0.140,4.605
9.931713,4.145,-0.497,0.168,4.178
9.934731,3.203,-0.314,0.252,3.229
9.939626,2.928,-0.252,0.249,2.950
9.939963,2.601,-0.205,0.214,2.618
9.940751,2.191,-0.158,0.153,2.202
9.942830,1.706,-0.121,0.090,1.712
9.953287,1.239,-0.077,0.051,1.242
9.955594,0.386,0.012,-0.014,0.386
9.957664,0.384,0.018,-0.018,0.385
9.960035,0.386,0.018,-0.017,0.387
9.964520,0.382,0.020,-0.015,0.383
9.964563,0.373,0.037,-0.010,0.375
9.966219,0.354,0.055,-0.004,0.359
9.968255,0.336,0.073,0.006,0.344
9.975632,0.325,0.104,0.012,0.341
9.983498,0.219,0.110,0.030,0.247
9.985745,0.147,0.071,0.030,0.166
9.991152,0.122,0.065,0.029,0.141
9.991230,0.104,0.051,0.028,0.119
9.993705,0.086,0.037,0.023,0.096
9.998693,0.078,0.018,0.022,0.083
10.002767,0.073,-0.005,0.021,0.076
10.006983,0.072,-0.012,0.019,0.076
10.007060,0.071,-0.022,0.019,0.077
10.008550,0.073,-0.020,0.021,0.079
10.010710,0.072,-0.021,0.021,0.078
10.016025,0.068,-0.023,0.022,0.075
10.025410,0.068,-0.021,0.021,0.074
10.028000,0.066,-0.016,0.018,0.070
10.033684,0.066,-0.018,0.018,0.071
10.033770,0.067,-0.017,0.017,0.071
10.034217,0.068,-0.017,0.017,0.073
10.036128,0.072,-0.018,0.016,0.076
10.040898,0.073,-0.020,0.015,0.077
10.040936,0.075,-0.026,0.015,0.080
10.042337,0.077,-0.027,0.012,0.082
10.048901,0.077,-0.032,0.012,0.084
10.056202,0.078,-0.028,0.007,0.083
10.060192,0.087,-0.051,0.005,0.101
10.064630,0.093,-0.055,0.004,0.108
10.068047,0.111,-0.099,0.005,0.149
10.074291,0.117,-0.116,0.008,0.165
10.081742,0.138,-0.149,0.007,0.203
10.084700,0.145,-0.158,0.012,0.215
10.089742,0.147,-0.160,0.013,0.217
10.089805,0.149,-0.161,0.015,0.220
10.091023,0.148,-0.169,0.015,0.225
10.093804,0.148,-0.167,0.013,0.224
10.100953,0.147,-0.167,0.013,0.223
10.107805,0.142,-0.156,0.012,0.211
10.109962,0.137,-0.136,0.011,0.193
10.114699,0.134,-0.133,0.012,0.190
10.114726,0.134,-0.123,0.012,0.183
10.116347,0.132,-0.130,0.012,0.185
10.121897,0.132,-0.123,0.013,0.181
10.121920,0.131,-0.119,0.012,0.177
10.122624,0.125,-0.120,0.011,0.173
10.124897,0.128,-0.109,0.011,0.169
10.127001,0.125,-0.112,0.013,0.168
10.131423,0.123,-0.105,0.012,0.163
10.131460,0.125,-0.100,0.012,0.160
10.133347,0.125,-0.099,0.013,0.160
10.135462,0.121,-0.099,0.013,0.157
10.139686,0.125,-0.093,0.013,0.156
10.139784,0.123,-0.090,0.015,0.154
10.141820,0.122,-0.092,0.016,0.154
10.143912,0.123,-0.090,0.016,0.154
10.148626,0.125,-0.087,0.016,0.153
10.148692,0.126,-0.087,0.016,0.154
10.150629,0.127,-0.082,0.017,0.152
10.152439,0.127,-0.079,0.019,0.151
10.156845,0.126,-0.076,0.019,0.148
10.156912,0.125,-0.082,0.021,0.151
10.159813,0.127,-0.077,0.022,0.150
10.164132,0.128,-0.072,0.021,0.149
10.164184,0.125,-0.072,0.022,0.146
10.165203,0.122,-0.070,0.023,0.143
10.167533,0.125,-0.068,0.023,0.144
10.173408,0.121,-0.073,0.023,0.143
10.175721,0.116,-0.070,0.024,0.138
10.177898,0.114,-0.068,0.023,0.135
10.181374,0.116,-0.067,0.024,0.136
10.182063,0.115,-0.067,0.022,0.135
10.184170,0.112,-0.070,0.024,0.134
10.190562,0.115,-0.060,0.022,0.131
10.193012,0.111,-0.062,0.022,0.129
10.202132,0.110,-0.059,0.023,0.127
10.205313,0.110,-0.053,0.023,0.124
10.207403,0.115,-0.046,0.023,0.126
10.209517,0.111,-0.053,0.024,0.125
10.213439,0.109,-0.057,0.023,0.125
10.213923,0.109,-0.056,0.024,0.125
10.215794,0.111,-0.053,0.024,0.125
10.217901,0.111,-0.053,0.026,0.126
10.223595,0.112,-0.051,0.026,0.126
10.226402,0.117,-0.051,0.026,0.131
10.235059,0.117,-0.051,0.027,0.131
10.251266,0.127,-0.048,0.026,0.138
10.260015,0.137,-0.045,0.029,0.147
10.262480,0.147,-0.046,0.029,0.157
10.264581,0.149,-0.050,0.030,0.160
10.266658,0.151,-0.045,0.030,0.161
10.268908,0.151,-0.046,0.032,0.162
10.272872,0.155,-0.040,0.029,0.163
10.273170,0.153,-0.050,0.030,0.164
10.275464,0.159,-0.050,0.029,0.169
10.277323,0.160,-0.043,0.029,0.168
10.281031,0.162,-0.046,0.029,0.171
10.281567,0.165,-0.049,0.030,0.175
10.283694,0.166,-0.053,0.029,0.177
10.286013,0.169,-0.055,0.032,0.180
10.290155,0.167,-0.057,0.032,0.180
10.290214,0.172,-0.054,0.030,0.183
10.292145,0.172,-0.056,0.029,0.184
10.294334,0.173,-0.050,0.008,0.181
10.299206,0.171,-0.061,0.023,0.183
10.299491,0.173,-0.066,0.024,0.187
10.300654,0.178,-0.062,0.024,0.190
10.307453,0.180,-0.068,0.026,0.194
10.315171,0.200,-0.062,0.027,0.212
10.317648,0.209,-0.056,0.023,0.218
10.323364,0.206,-0.062,0.027,0.217
10.323391,0.204,-0.066,0.023,0.216
10.323824,0.206,-0.065,0.026,0.218
10.325966,0.208,-0.064,0.023,0.218
10.330470,0.205,-0.070,0.021,0.218
10.330515,0.209,-0.062,0.021,0.219
10.332388,0.210,-0.061,0.018,0.220
10.335019,0.208,-0.070,0.017,0.220
10.342209,0.210,-0.059,0.015,0.219
10.349359,0.208,-0.056,0.005,0.215
10.356389,0.192,-0.061,0.001,0.201
10.360143,0.180,-0.056,-0.000,0.188
10.364375,0.175,-0.051,-0.000,0.182
10.364457,0.171,-0.046,-0.003,0.177
10.366304,0.161,-0.045,-0.004,0.168
10.368354,0.159,-0.044,-0.003,0.165
10.374701,0.155,-0.043,-0.004,0.161
10.376845,0.145,-0.038,-0.007,0.150
10.382173,0.142,-0.035,-0.010,0.146
10.382233,0.136,-0.034,-0.011,0.140
10.383370,0.132,-0.032,-0.010,0.136
10.385323,0.128,-0.031,-0.010,0.132
10.389735,0.121,-0.031,-0.009,0.125
10.389771,0.114,-0.033,-0.007,0.119
10.391598,0.109,-0.029,-0.009,0.113
10.393682,0.104,-0.029,-0.007,0.108
10.397420,0.100,-0.028,-0.006,0.104
10.398020,0.095,-0.023,-0.005,0.098
10.400468,0.088,-0.026,-0.003,0.092
10.406951,0.084,-0.023,-0.000,0.087
10.415796,0.072,-0.028,0.005,0.078
10.424389,0.071,-0.049,0.015,0.087
10.432244,0.083,-0.066,0.019,0.108
10.442467,0.122,-0.086,0.032,0.152
10.450716,0.270,-0.105,0.057,0.295
10.457635,0.856,-0.108,0.111,0.870
10.459802,2.090,-0.101,0.243,2.107
10.466477,2.713,-0.078,0.314,2.733
10.471010,5.202,-0.137,0.688,5.249
10.471045,6.116,-0.150,0.838,6.175
10.473199,7.030,-0.161,0.949,7.095
10.476287,8.690,-0.177,1.054,8.756
10.479994,9.390,-0.184,1.075,9.453
10.480533,10.005,-0.186,1.081,10.065
10.482551,10.536,-0.172,1.092,10.594
10.484789,10.989,-0.128,1.113,11.046
10.489117,11.345,-0.076,1.141,11.402
10.489148,11.603,-0.034,1.192,11.664
10.491027,11.702,-0.002,1.270,11.770
10.493122,11.661,0.066,1.394,11.745
10.496320,11.493,0.230,1.554,11.600
10.497385,11.233,0.528,1.707,11.374
10.499707,10.943,0.922,1.865,11.139
10.501742,10.669,1.317,2.029,10.940
10.505018,10.498,1.649,2.194,10.851
10.505912,10.421,1.878,2.357,10.848
10.508017,10.437,2.051,2.519,10.931
10.510171,10.492,2.169,2.691,11.047
10.513240,10.559,2.236,2.866,11.168
10.514355,10.629,2.247,3.032,11.279
10.516487,10.689,2.225,3.187,11.374
10.520588,10.735,2.171,3.334,11.449
10.520657,10.765,2.090,3.470,11.502
10.522766,10.779,1.976,3.582,11.529
10.524899,10.788,1.844,3.678,11.546
10.527004,10.773,1.669,3.759,11.532
10.530553,10.733,1.438,3.836,11.488
10.531416,10.635,1.169,3.912,11.392
10.533710,10.475,0.878,3.968,11.236
10.535848,10.264,0.563,3.978,11.022
10.538812,9.988,0.228,3.887,10.720
10.539896,9.633,-0.181,3.693,10.319
10.542069,9.239,-0.635,3.402,9.866
10.547365,8.851,-1.098,3.018,9.416
10.550276,7.804,-2.204,1.476,8.243
10.555041,7.444,-2.425,0.945,7.886
10.555064,7.082,-2.595,0.432,7.555
10.556757,6.695,-2.721,-0.076,7.227
10.559834,6.205,-2.787,-0.588,6.828
10.563227,5.632,-2.790,-1.085,6.378
10.563254,5.034,-2.775,-1.538,5.950
10.565237,4.253,-2.966,-1.926,5.531
10.567343,3.087,-3.420,-2.224,5.116
10.574411,1.841,-3.811,-2.490,4.910
10.582694,-2.768,-6.181,-2.689,7.287
10.589995,-3.828,-5.026,-2.170,6.680
10.592722,-4.137,-2.677,-2.210,5.400
10.597310,-4.266,-1.991,-2.285,5.233
10.597348,-4.398,-1.372,-2.353,5.173
10.599822,-4.505,-0.804,-2.418,5.175
10.601584,-4.581,-0.303,-2.470,5.214
10.607163,-4.628,0.158,-2.499,5.262
10.609593,-4.577,1.095,-2.315,5.244
10.614432,-4.470,1.151,-2.200,5.114
10.614463,-4.324,1.075,-2.054,4.906
10.615959,-4.147,0.875,-1.877,4.635
10.618048,-3.950,0.572,-1.684,4.332
10.621806,-3.748,0.197,-1.491,4.039
10.622349,-3.553,-0.195,-1.303,3.789
10.624532,-3.370,-0.582,-1.141,3.605
10.626595,-3.209,-0.935,-0.998,3.489
10.631591,-3.093,-1.240,-0.854,3.440
10.631643,-3.026,-1.478,-0.712,3.443
10.632979,-3.001,-1.620,-0.579,3.459
10.635128,-3.021,-1.681,-0.462,3.488
10.639060,-3.063,-1.659,-0.365,3.502
10.639958,-3.125,-1.589,-0.290,3.518
10.641524,-3.189,-1.482,-0.237,3.524
